@relation 'voice-weka.filters.unsupervised.attribute.Remove-R8,12,19-weka.filters.unsupervised.attribute.Remove-V-R11,6,4,8,2,9-10,18'

@attribute meanfun numeric
@attribute IQR numeric
@attribute Q25 numeric
@attribute sp.ent numeric
@attribute sd numeric
@attribute sfm numeric
@attribute mode numeric
@attribute label {male,female}

@data
0.115959,0.110303,0.110303,0.921257,0.062116,0.482695,0.11183,male
0.113705,0.109036,0.115211,0.931406,0.061829,0.51746,0.116446,male
0.125441,0.110147,0.1225,0.920831,0.063343,0.461826,0.128848,male
0.114618,0.107461,0.108296,0.918166,0.060543,0.467465,0.113468,male
0.099983,0.107719,0.109774,0.93327,0.062058,0.515668,0.108746,male
0.108385,0.106508,0.112455,0.921259,0.059352,0.446004,0.111056,male
0.10873,0.104372,0.117201,0.929557,0.060294,0.479483,0.117375,male
0.109522,0.105899,0.10958,0.920055,0.05921,0.452015,0.110632,male
0.102886,0.109358,0.110472,0.929282,0.062527,0.510689,0.11286,male
0.109564,0.109684,0.110535,0.933421,0.061567,0.491933,0.10764,male
0.114064,0.110758,0.118176,0.931208,0.062124,0.478228,0.120591,male
0.109134,0.109458,0.112282,0.916162,0.060395,0.43933,0.113342,male
0.114819,0.109297,0.111132,0.911712,0.06096,0.463351,0.110131,male
0.101935,0.105089,0.106684,0.916754,0.058855,0.470701,0.107392,male
0.115567,0.103167,0.11463,0.9349,0.060025,0.491228,0.113618,male
0.121602,0.104186,0.110698,0.912684,0.059072,0.454094,0.111186,male
0.104192,0.111032,0.108091,0.901312,0.06023,0.385642,0.106708,male
0.115603,0.117858,0.114757,0.914712,0.063865,0.425689,0.116825,male
0.110352,0.111593,0.112611,0.90718,0.060335,0.41258,0.114815,male
0.115299,0.108918,0.107879,0.898225,0.059852,0.401169,0.110649,male
0.185042,0.162202,0.06235,0.952161,0.082782,0.679223,0.049926,female
0.15959,0.050579,0.175489,0.910458,0.067789,0.506099,0.05002,female
0.156465,0.051265,0.184422,0.904432,0.061974,0.425289,0.049961,female
0.182629,0.075344,0.180611,0.907115,0.072087,0.524209,0.193435,female
0.162043,0.059416,0.190343,0.879674,0.05755,0.343548,0.050165,female
0.168343,0.058248,0.158394,0.901022,0.071344,0.491709,0.050073,female
0.162259,0.113291,0.127086,0.927424,0.077964,0.580274,0.241551,female
0.163077,0.063046,0.19223,0.896919,0.068569,0.409583,0.050066,female
0.162897,0.052824,0.183674,0.902083,0.062668,0.449973,0.050062,female
0.143819,0.047248,0.180113,0.909607,0.069538,0.526946,0.050102,female
0.170613,0.044129,0.169845,0.889682,0.038089,0.26059,0.208638,female
0.157393,0.042572,0.170734,0.873564,0.038431,0.27753,0.210639,female
0.162553,0.059583,0.158167,0.911405,0.043268,0.309484,0.193103,female
0.156678,0.055771,0.155499,0.912666,0.045272,0.337722,0.15677,female
0.15458,0.0633,0.156795,0.916303,0.045254,0.321683,0.16298,female
0.18661,0.049626,0.1742,0.898585,0.041713,0.269968,0.177692,female
0.198199,0.169725,0.060682,0.935653,0.088124,0.569033,0.232255,female
0.160708,0.122604,0.078422,0.956338,0.07982,0.72363,0,female
0.175173,0.163528,0.029702,0.938698,0.085694,0.622022,0.021692,female
0.195872,0.169705,0.052952,0.964292,0.0883,0.747201,0.16738,female
0.189172,0.165128,0.029822,0.962681,0.087557,0.747374,0.008836,female
0.178265,0.163136,0.067331,0.956734,0.086975,0.696907,0.169364,female
0.193687,0.181481,0.061751,0.958113,0.090561,0.724561,0.260202,female
0.193369,0.109923,0.064049,0.974426,0.067799,0.762459,0.03592,female
0.187219,0.167092,0.032031,0.941022,0.085216,0.620471,0.193518,female
0.190429,0.149403,0.084975,0.965696,0.085752,0.768796,0.220448,female
0.160506,0.13909,0.045514,0.954834,0.078448,0.662665,0.178414,female
0.187319,0.150479,0.06476,0.956487,0.083574,0.718422,0.213591,female
0.189002,0.129984,0.095707,0.930716,0.080538,0.601286,0.203879,female
0.18955,0.161021,0.032033,0.95286,0.084946,0.688808,0.014586,female
0.195894,0.186555,0.015685,0.936815,0.091578,0.674005,0.007342,female
0.167177,0.050838,0.189013,0.888329,0.072735,0.368235,0.050056,female
0.163877,0.048195,0.189794,0.878045,0.065011,0.333316,0.050114,female
0.131372,0.046702,0.173587,0.87444,0.06543,0.386447,0.050114,female
0.143875,0.140863,0.077682,0.932346,0.077676,0.63122,0.050062,female
0.150005,0.044828,0.180025,0.861743,0.062357,0.338165,0.050165,female
0.159363,0.043097,0.183097,0.873962,0.069076,0.378078,0.049982,female
0.147165,0.067784,0.179162,0.903614,0.075746,0.447922,0.05006,female
0.160405,0.0536,0.184533,0.897404,0.0647,0.393757,0.050133,female
0.184561,0.054435,0.182864,0.885191,0.069486,0.384833,0.050198,female
0.17816,0.042658,0.183804,0.883909,0.061768,0.369092,0.050102,female
0.174259,0.036819,0.174054,0.88395,0.036543,0.169242,0.191227,female
0.15018,0.040763,0.190711,0.892376,0.057805,0.432588,0.200173,female
0.192564,0.051548,0.180614,0.903569,0.051145,0.405039,0.182371,female
0.156697,0.092731,0.144133,0.921195,0.082691,0.531715,0.228598,female
0.177713,0.088533,0.039733,0.945868,0.06907,0.655976,0.048267,female
0.14817,0.067364,0.181785,0.922559,0.066577,0.506236,0.26106,female
0.132917,0.041858,0.195783,0.89661,0.059611,0.416068,0.230971,female
0.163254,0.035785,0.19352,0.894763,0.062991,0.432147,0.217691,female
0.147149,0.046667,0.187057,0.914283,0.0679,0.499962,0.207755,female
0.196979,0.050962,0.197406,0.903789,0.065777,0.442256,0.242315,female
0.187842,0.061125,0.177235,0.920989,0.06339,0.510916,0.216473,female
0.174592,0.041877,0.171408,0.898208,0.057147,0.457623,0.211232,female
0.131905,0.064891,0.185815,0.921713,0.069408,0.489193,0.227883,female
0.182574,0.052157,0.17317,0.910068,0.05224,0.45504,0.223268,female
0.140512,0.070644,0.141287,0.949167,0.067437,0.698218,0.155873,female
0.184876,0.05857,0.162649,0.930928,0.061148,0.572449,0.200572,female
0.188307,0.051766,0.181449,0.913188,0.058098,0.474577,0.201017,female
0.174938,0.05938,0.155457,0.943464,0.059515,0.625889,0.210389,female
0.138084,0.100362,0.148141,0.93946,0.064057,0.579687,0.144671,female
0.181775,0.04429,0.183414,0.899911,0.053213,0.442175,0.21244,female
0.17134,0.050644,0.176674,0.915608,0.062374,0.512878,0.231102,female
0.157452,0.065696,0.167638,0.942977,0.070237,0.611413,0.231219,female
0.176214,0.073087,0.163194,0.933076,0.060531,0.580609,0.243957,female
0.187887,0.160143,0.061055,0.958604,0.086332,0.710824,0.207185,female
0.165833,0.140961,0.042929,0.969197,0.078226,0.786134,0.016018,female
0.182847,0.152412,0.040038,0.966363,0.085195,0.763436,0.034433,female
0.194808,0.120748,0.108119,0.952953,0.08061,0.695664,0.1956,female
0.214127,0.171771,0.043653,0.978482,0.087524,0.842936,0.241771,female
0.179867,0.145337,0.057067,0.973843,0.08202,0.801313,0.200352,female
0.17842,0.161815,0.061026,0.976355,0.086971,0.818056,0.195503,female
0.16384,0.152702,0.048047,0.936158,0.083224,0.614808,0.19357,female
0.185548,0.167222,0.046438,0.967103,0.086812,0.772644,0.00732,female
0.18271,0.173916,0.053598,0.958435,0.090634,0.699034,0.219285,female
0.199269,0.154853,0.061731,0.964991,0.084412,0.754474,0.211106,female
0.190846,0.171057,0.024263,0.948618,0.091542,0.678843,0.020624,female
0.192754,0.133556,0.085523,0.955927,0.0812,0.698466,0.198382,female
0.184,0.170299,0.023682,0.943584,0.088799,0.676598,0.007313,female
0.1784,0.127113,0.032779,0.957693,0.080078,0.715485,0.026273,female
0.194586,0.173638,0.041968,0.959689,0.091723,0.725848,0.185812,female
0.191227,0.125746,0.024212,0.945117,0.079409,0.664387,0.015035,female
0.187464,0.171343,0.03796,0.965135,0.088643,0.777006,0.004876,female
0.182415,0.144142,0.053018,0.952319,0.078146,0.701159,0.197988,female
0.191964,0.175695,0.035139,0.964303,0.088923,0.747514,0.011565,female
0.19173,0.171881,0.054829,0.959855,0.089151,0.724073,0.208845,female
0.176033,0.170099,0.054675,0.965711,0.086854,0.751655,0.238304,female
0.192924,0.167867,0.070083,0.951377,0.089942,0.66789,0.23261,female
0.175652,0.156139,0.029777,0.965612,0.083746,0.768918,0.012511,female
0.17992,0.155121,0.051944,0.975041,0.086539,0.79829,0.0169,female
0.20146,0.162288,0.053117,0.963714,0.084731,0.743834,0.218608,female
0.193783,0.171255,0.056827,0.962787,0.087701,0.753093,0.230923,female
0.193368,0.163236,0.052329,0.971068,0.08481,0.782441,0.214198,female
0.194529,0.195527,0.051704,0.952439,0.095635,0.685526,0.273082,female
0.178228,0.154851,0.058403,0.941309,0.083294,0.625273,0.1959,female
0.166523,0.093882,0.150212,0.915355,0.078063,0.536783,0.050071,female
0.153984,0.059029,0.183267,0.898311,0.074355,0.464725,0.050066,female
0.117018,0.078596,0.136452,0.909245,0.064758,0.570766,0.050214,female
0.137531,0.138239,0.069266,0.974285,0.077275,0.82223,0.050189,female
0.140644,0.137067,0.081341,0.962921,0.078403,0.759878,0.050056,female
0.190065,0.164619,0.005932,0.874067,0.094467,0.637239,0,female
0.142987,0.148263,0.060599,0.963174,0.080596,0.767661,0.05006,female
0.1491,0.108423,0.112615,0.925455,0.073348,0.604048,0.05002,female
0.148348,0.122901,0.100992,0.92439,0.074603,0.615591,0.050229,female
0.147149,0.117709,0.106369,0.946567,0.072523,0.693223,0.050056,female
0.189649,0.173781,0.058159,0.9471,0.088774,0.666104,0.210697,female
0.16846,0.181459,0.070501,0.938146,0.094921,0.606234,0.060086,female
0.203223,0.162527,0.073087,0.951301,0.08769,0.668715,0.199571,female
0.185729,0.174299,0.028027,0.944845,0.088102,0.652499,0.008008,female
0.201392,0.179638,0.05205,0.95046,0.090999,0.662099,0.230353,female
0.191199,0.170829,0.036034,0.953742,0.089584,0.665332,0.19592,female
0.168044,0.131695,0.026102,0.952193,0.077777,0.714591,0.012161,female
0.178112,0.037318,0.197854,0.86263,0.055599,0.309116,0.049992,female
0.158126,0.123986,0.106229,0.927606,0.076857,0.554812,0.050102,female
0.162009,0.077796,0.166994,0.925342,0.074831,0.553533,0.049964,female
0.160368,0.049688,0.182757,0.892815,0.065261,0.406427,0.050114,female
0.135787,0.168,0.060516,0.965019,0.087753,0.783827,0.050129,female
0.164945,0.056881,0.17578,0.910705,0.079104,0.477903,0.050275,female
0.155693,0.057632,0.170601,0.91488,0.06388,0.526974,0.049982,female
0.165601,0.056766,0.163353,0.921349,0.072572,0.5371,0.05006,female
0.158243,0.064551,0.176886,0.917667,0.070494,0.493545,0.05002,female
0.142991,0.146823,0.063314,0.939356,0.079489,0.587443,0.050214,female
0.167971,0.031603,0.233439,0.844159,0.063233,0.241623,0.265252,female
0.196347,0.02587,0.242124,0.823125,0.05624,0.204484,0.270567,female
0.216581,0.025978,0.240542,0.83105,0.057087,0.207807,0.258375,female
0.213947,0.0276,0.226486,0.853374,0.067051,0.308696,0.241445,female
0.196494,0.03603,0.229605,0.854413,0.066109,0.307971,0.264458,female
0.204661,0.022623,0.238583,0.825632,0.054269,0.186665,0.246936,female
0.215689,0.035939,0.230338,0.855381,0.06888,0.256008,0.248961,female
0.225755,0.032623,0.236169,0.824963,0.053585,0.201548,0.268392,female
0.209523,0.025351,0.240735,0.832678,0.061951,0.247794,0.260749,female
0.229153,0.025059,0.236147,0.834712,0.063126,0.249656,0.251112,female
0.196548,0.014922,0.203895,0.784447,0.018363,0.036876,0.208236,female
0.134173,0.073439,0.12227,0.922367,0.078368,0.545209,0.139903,female
0.118444,0.052034,0.122989,0.926537,0.073737,0.555472,0.127901,female
0.135429,0.093271,0.121011,0.921284,0.079613,0.556932,0.130878,female
0.138678,0.062262,0.125235,0.92863,0.073446,0.570919,0.163304,female
0.091912,0.037479,0.128265,0.908986,0.064817,0.516985,0.147368,female
0.09266,0.048424,0.12106,0.915669,0.075211,0.523185,0.1441,female
0.142132,0.042256,0.125878,0.912146,0.068246,0.538652,0.153678,female
0.097645,0.030222,0.132895,0.878448,0.058783,0.446044,0.160114,female
0.092691,0.046427,0.12295,0.923195,0.067688,0.559665,0.164094,female
0.125416,0.06932,0.128371,0.934023,0.072749,0.580761,0.149817,female
0.171961,0.153725,0.042092,0.962093,0.085144,0.738187,0.174314,female
0.181477,0.165513,0.052884,0.960339,0.087014,0.705241,0.060031,female
0.163012,0.127503,0.063068,0.976463,0.07312,0.807726,0.203459,female
0.190072,0.079299,0.158081,0.941751,0.07511,0.618584,0.203542,female
0.19881,0.132908,0.090817,0.952126,0.078611,0.700683,0.230588,female
0.193539,0.109033,0.115391,0.917465,0.079083,0.511028,0.201346,female
0.172201,0.023126,0.187853,0.838184,0.030658,0.141782,0.199238,female
0.13532,0.040033,0.17683,0.871154,0.034688,0.172296,0.17866,female
0.143391,0.042381,0.168604,0.863011,0.035643,0.167432,0.171753,female
0.14182,0.036018,0.169229,0.864842,0.032308,0.125105,0.173374,female
0.148854,0.157128,0.05734,0.972161,0.086153,0.78759,0.21242,female
0.163047,0.029474,0.175205,0.82606,0.026538,0.108264,0.178843,female
0.161967,0.048414,0.198611,0.877956,0.035393,0.1061,0.200708,female
0.145136,0.034096,0.175387,0.838213,0.030266,0.129738,0.175129,female
0.156325,0.033356,0.174786,0.838634,0.030978,0.132974,0.178598,female
0.170847,0.035364,0.174054,0.851916,0.029255,0.119268,0.173326,female
0.169722,0.039414,0.170761,0.904982,0.049553,0.351996,0.189768,female
0.163618,0.033143,0.167143,0.831152,0.031834,0.2051,0.174,female
0.170741,0.03643,0.168301,0.864232,0.038707,0.2775,0.181548,female
0.178872,0.029175,0.170122,0.840933,0.031593,0.212158,0.170501,female
0.164002,0.029075,0.168478,0.841379,0.038162,0.308101,0.172063,female
0.169975,0.022462,0.164923,0.805992,0.032864,0.21244,0.163692,female
0.159755,0.021048,0.162018,0.816741,0.031323,0.202109,0.162018,female
0.15902,0.034167,0.1625,0.843056,0.033727,0.235185,0.162778,female
0.157736,0.026963,0.162239,0.852621,0.037901,0.28065,0.164543,female
0.171749,0.027772,0.170815,0.815591,0.031576,0.203101,0.172717,female
0.172607,0.023684,0.172105,0.817365,0.034865,0.233875,0.175789,female
0.167403,0.029662,0.167233,0.852756,0.040612,0.293614,0.187178,female
0.178054,0.030131,0.165722,0.826029,0.032579,0.196993,0.167927,female
0.174887,0.033649,0.173804,0.849835,0.03853,0.292049,0.173495,female
0.172216,0.021047,0.169088,0.822353,0.035288,0.212119,0.182095,female
0.165879,0.030583,0.166505,0.817872,0.030908,0.181513,0.166505,female
0.161951,0.105502,0.085424,0.905599,0.063255,0.53506,0.18764,female
0.169357,0.030833,0.167083,0.83291,0.03323,0.22753,0.167917,female
0.164493,0.032941,0.165455,0.85381,0.037959,0.295184,0.17107,female
0.162001,0.040584,0.160428,0.868581,0.040894,0.32094,0.171595,female
0.159146,0.033448,0.172759,0.849639,0.03887,0.257825,0.17,female
0.164477,0.028817,0.156344,0.889855,0.053701,0.470417,0.164946,female
0.16377,0.035345,0.160434,0.880825,0.05528,0.423669,0.169546,female
0.152717,0.024603,0.161674,0.834589,0.042535,0.300903,0.162455,female
0.171083,0.039483,0.165175,0.864874,0.042459,0.340182,0.16771,female
0.145491,0.026486,0.167568,0.832225,0.036891,0.28699,0.177838,female
0.159179,0.128281,0.057758,0.920322,0.071193,0.513792,0.166786,female
0.155664,0.027933,0.163221,0.834798,0.038923,0.290494,0.162212,female
0.150385,0.016585,0.172195,0.766037,0.028361,0.165021,0.185854,female
0.171535,0.040299,0.166567,0.868479,0.047433,0.34978,0.171045,female
0.159961,0.035686,0.160741,0.877704,0.04964,0.438459,0.181481,female
0.17522,0.031517,0.164437,0.829992,0.03471,0.245323,0.164437,female
0.174571,0.026771,0.175376,0.843441,0.034716,0.250192,0.183298,female
0.162366,0.022581,0.164989,0.829131,0.036331,0.260984,0.180946,female
0.178143,0.024571,0.172,0.820681,0.038917,0.302646,0.189143,female
0.17623,0.030427,0.168435,0.840538,0.037103,0.268711,0.190168,female
0.172804,0.030783,0.172048,0.830392,0.032152,0.233418,0.17247,female
0.176297,0.037263,0.170834,0.858266,0.035344,0.24736,0.181593,female
0.166264,0.022382,0.172038,0.792733,0.031869,0.216424,0.191348,female
0.168026,0.038621,0.158161,0.860848,0.0392,0.317472,0.16,female
0.174703,0.019254,0.16401,0.825177,0.034746,0.25885,0.16749,female
0.169018,0.024176,0.164615,0.853113,0.044797,0.340283,0.176484,female
0.172247,0.048276,0.165172,0.868521,0.040879,0.320349,0.165517,female
0.168509,0.025455,0.166348,0.84742,0.035275,0.24611,0.16925,female
0.170298,0.029486,0.169966,0.841949,0.034481,0.232826,0.172603,female
0.164484,0.027467,0.1648,0.840314,0.036617,0.26939,0.1648,female
0.163658,0.034332,0.170518,0.834362,0.033986,0.23204,0.168229,female
0.170231,0.033704,0.171111,0.850385,0.034415,0.23466,0.203663,female
0.17467,0.028373,0.16216,0.883531,0.054302,0.442196,0.169615,female
0.17505,0.026655,0.165766,0.83678,0.033671,0.227687,0.172366,female
0.164707,0.032016,0.16345,0.856224,0.038607,0.298322,0.179739,female
0.152423,0.033326,0.163358,0.859125,0.038925,0.304502,0.16187,female
0.166865,0.03709,0.164169,0.869629,0.043086,0.338455,0.181194,female
0.174929,0.030299,0.171082,0.844787,0.033906,0.239938,0.198507,female
0.166718,0.025007,0.175426,0.823999,0.037486,0.261475,0.178836,female
0.1737,0.029258,0.167056,0.859103,0.042774,0.332855,0.179955,female
0.167675,0.023032,0.171613,0.831025,0.031422,0.212024,0.190129,female
0.168612,0.027906,0.160134,0.881285,0.053881,0.415102,0.172308,female
0.168936,0.020955,0.165645,0.842949,0.03743,0.284527,0.173628,female
0.156155,0.024889,0.160276,0.839558,0.035405,0.261354,0.164782,female
0.149157,0.038182,0.164416,0.861211,0.034568,0.251207,0.163896,female
0.158578,0.028385,0.165017,0.821229,0.03593,0.257249,0.166942,female
0.153981,0.024338,0.160319,0.826866,0.035058,0.246242,0.160319,female
0.164342,0.02292,0.166018,0.816742,0.033878,0.226999,0.164469,female
0.16396,0.025568,0.159678,0.843488,0.036384,0.285398,0.175721,female
0.172368,0.048729,0.169392,0.867046,0.038191,0.278393,0.176869,female
0.154692,0.029655,0.162759,0.823618,0.033817,0.232398,0.164483,female
0.168737,0.02169,0.164789,0.818552,0.03047,0.192606,0.18338,female
0.179154,0.030347,0.179249,0.851372,0.0515,0.295386,0.206763,female
0.169441,0.046376,0.172787,0.866241,0.035026,0.236268,0.173037,female
0.172424,0.040952,0.169841,0.87199,0.043145,0.351325,0.177778,female
0.179046,0.034262,0.167764,0.833188,0.032249,0.209671,0.168158,female
0.168579,0.017567,0.177795,0.747695,0.024002,0.106801,0.19057,female
0.179598,0.035464,0.17158,0.844339,0.042361,0.231124,0.174958,female
0.174194,0.024381,0.168151,0.820881,0.030157,0.182416,0.169408,female
0.166094,0.036277,0.166591,0.859677,0.038502,0.290416,0.172226,female
0.16966,0.027786,0.167573,0.856079,0.053763,0.375275,0.179115,female
0.167377,0.021175,0.165792,0.823984,0.033573,0.216122,0.179083,female
0.156718,0.043077,0.168862,0.847972,0.0375,0.276973,0.171877,female
0.170985,0.039206,0.171643,0.862152,0.037321,0.27567,0.184609,female
0.172206,0.022355,0.17493,0.816435,0.032948,0.247042,0.190579,female
0.167055,0.034529,0.161345,0.899023,0.062227,0.484542,0.172018,female
0.162627,0.023364,0.170482,0.801625,0.030723,0.197544,0.191656,female
0.156944,0.031346,0.166943,0.850544,0.039201,0.319835,0.176805,female
0.176315,0.034693,0.163083,0.85358,0.040505,0.31735,0.169093,female
0.163617,0.020225,0.166517,0.816218,0.03153,0.216515,0.169213,female
0.164132,0.025215,0.16155,0.81592,0.033396,0.221766,0.172691,female
0.160317,0.034045,0.161538,0.848722,0.038632,0.290096,0.162581,female
0.16661,0.041921,0.147514,0.896255,0.061359,0.505113,0.188249,female
0.170652,0.024912,0.16807,0.820294,0.030724,0.213677,0.182807,female
0.163305,0.030233,0.167442,0.803241,0.030652,0.189572,0.176279,female
0.174009,0.024915,0.170847,0.833917,0.033503,0.23981,0.182316,female
0.167259,0.031518,0.168586,0.845562,0.037319,0.291419,0.169319,female
0.167117,0.033093,0.162883,0.892325,0.051147,0.447629,0.169925,female
0.169212,0.032153,0.155853,0.874367,0.047699,0.377036,0.155853,female
0.157304,0.039872,0.155027,0.842795,0.040007,0.287726,0.155027,female
0.169568,0.033785,0.167074,0.820643,0.031864,0.205586,0.167074,female
0.158211,0.027248,0.16302,0.831027,0.036367,0.238261,0.168658,female
0.177042,0.040247,0.171376,0.842134,0.033789,0.228621,0.173539,female
0.164371,0.019226,0.16779,0.800227,0.034082,0.223223,0.173733,female
0.174824,0.035799,0.165251,0.857857,0.041912,0.323957,0.193059,female
0.161213,0.0544,0.181867,0.906817,0.065366,0.44964,0.050133,female
0.171696,0.055808,0.178443,0.909747,0.067776,0.479467,0.05006,female
0.146154,0.062588,0.161,0.926618,0.072027,0.550262,0.050029,female
0.143441,0.037685,0.175051,0.875828,0.056408,0.410387,0.050246,female
0.158002,0.0696,0.172533,0.923527,0.070159,0.52465,0.050133,female
0.154557,0.069045,0.180663,0.892704,0.061291,0.348168,0.050214,female
0.148659,0.085512,0.169721,0.932352,0.077849,0.563884,0.050056,female
0.138612,0.06212,0.18682,0.906087,0.063949,0.435548,0.050156,female
0.168338,0.052356,0.184712,0.915902,0.06594,0.489534,0.050052,female
0.164235,0.061067,0.1816,0.914751,0.072125,0.473694,0.050133,female
0.152477,0.044458,0.153254,0.922825,0.059374,0.533854,0,female
0.164624,0.04183,0.149107,0.897693,0.057488,0.431623,0,female
0.189045,0.051046,0.181079,0.908414,0.06122,0.446981,0,female
0.17241,0.050736,0.157771,0.923872,0.065866,0.512662,0,female
0.169674,0.045904,0.167771,0.908296,0.059175,0.451007,0,female
0.177271,0.048668,0.160252,0.905327,0.060035,0.439105,0,female
0.173162,0.036146,0.161623,0.893838,0.051914,0.409585,0,female
0.167895,0.063112,0.145772,0.938153,0.068211,0.584005,0,female
0.149217,0.042828,0.155306,0.910095,0.054453,0.456989,0,female
0.179878,0.067065,0.156722,0.933957,0.064522,0.538465,0,female
0.207905,0.170738,0.05786,0.953377,0.087913,0.704237,0.217491,female
0.206479,0.128467,0.08778,0.946908,0.079431,0.706917,0.213364,female
0.212683,0.166493,0.059344,0.950413,0.089441,0.681699,0.214298,female
0.174179,0.174542,0.043235,0.941751,0.088698,0.601127,0.225327,female
0.184906,0.164235,0.057774,0.964448,0.086008,0.745641,0.194529,female
0.189945,0.133358,0.095888,0.963183,0.082937,0.725957,0.204891,female
0.190461,0.149608,0.066111,0.943341,0.082752,0.651973,0.215719,female
0.197429,0.175129,0.040037,0.949958,0.087656,0.678018,0.219041,female
0.181829,0.11097,0.126415,0.943451,0.084077,0.642259,0.216507,female
0.183926,0.167149,0.050795,0.939007,0.087243,0.622045,0.207435,female
0.151901,0.04977,0.174195,0.899004,0.043484,0.266904,0.175239,female
0.158337,0.058388,0.162043,0.904673,0.04244,0.287491,0.176345,female
0.13933,0.068716,0.154951,0.926781,0.049763,0.39939,0.199504,female
0.157803,0.05622,0.161158,0.910712,0.044968,0.279577,0.176463,female
0.146007,0.061677,0.151098,0.90748,0.049427,0.306337,0.154085,female
0.148864,0.061869,0.153721,0.912431,0.045515,0.307674,0.199456,female
0.158042,0.051312,0.173088,0.907945,0.043552,0.294762,0.221542,female
0.153609,0.061931,0.155614,0.886007,0.0402,0.234557,0.156532,female
0.165352,0.048986,0.190606,0.917601,0.065328,0.516221,0.212144,female
0.150268,0.043473,0.159019,0.892246,0.05202,0.450262,0.197344,female
0.162183,0.070572,0.159767,0.941427,0.062017,0.594892,0.195216,female
0.149574,0.072775,0.157921,0.935248,0.067946,0.611967,0.230877,female
0.145,0.074453,0.144103,0.946681,0.065123,0.668181,0.191537,female
0.144806,0.102782,0.128964,0.967853,0.076568,0.75665,0.201669,female
0.150029,0.047838,0.191743,0.90479,0.060781,0.498886,0.235872,female
0.166,0.056968,0.181144,0.924599,0.063059,0.53689,0.229548,female
0.168726,0.106108,0.114688,0.938501,0.071781,0.654076,0.209928,female
0.157403,0.051721,0.158087,0.920399,0.062873,0.574005,0.206575,female
0.145934,0.044356,0.195126,0.884811,0.057838,0.362204,0.050114,female
0.141424,0.140881,0.085115,0.961835,0.078394,0.752104,0.050189,female
0.139459,0.053132,0.181234,0.889968,0.057153,0.374785,0.049872,female
0.157151,0.069725,0.179817,0.921602,0.078766,0.508718,0.049908,female
0.171505,0.073291,0.192122,0.867354,0.059724,0.271194,0.268971,female
0.184095,0.063181,0.17815,0.922779,0.069854,0.546754,0.050062,female
0.166532,0.058693,0.18402,0.902992,0.062835,0.429764,0.050062,female
0.181607,0.065482,0.182129,0.915852,0.070331,0.4446,0.049992,female
0.180687,0.06184,0.187239,0.914982,0.078522,0.513838,0.219591,female
0.182011,0.066818,0.18375,0.915646,0.072019,0.471817,0.050114,female
0.17123,0.044665,0.159067,0.900368,0.058132,0.42919,0,female
0.144652,0.058583,0.157193,0.923007,0.06021,0.488415,0,female
0.174866,0.058702,0.155259,0.923001,0.06025,0.504066,0,female
0.135378,0.039383,0.161212,0.906936,0.060778,0.450731,0,female
0.156399,0.082588,0.141369,0.948424,0.071244,0.658345,0,female
0.181574,0.056185,0.17348,0.915986,0.060988,0.436418,0,female
0.153757,0.092552,0.138828,0.936911,0.069521,0.537923,0,female
0.179175,0.093879,0.140637,0.938815,0.069469,0.555937,0,female
0.15797,0.076403,0.158628,0.926864,0.065166,0.501417,0,female
0.144966,0.042637,0.150782,0.916364,0.06116,0.525701,0,female
0.124927,0.113724,0.025865,0.94311,0.072142,0.636657,0.016628,female
0.153543,0.109344,0.024407,0.938889,0.069725,0.608706,0.009763,female
0.138373,0.104794,0.022843,0.930185,0.068473,0.581113,0.024491,female
0.161328,0.161824,0.032784,0.966516,0.084219,0.776099,0.014295,female
0.160137,0.124902,0.032941,0.945408,0.070612,0.632647,0.021046,female
0.159181,0.136088,0.032021,0.951992,0.07695,0.674632,0.014919,female
0.143862,0.128656,0.029094,0.939998,0.071357,0.613939,0.024023,female
0.150548,0.141437,0.030997,0.942925,0.080005,0.657554,0.008622,female
0.148914,0.119458,0.038766,0.95222,0.070847,0.664712,0.038555,female
0.155145,0.115922,0.02748,0.949351,0.069827,0.625181,0.006136,female
0.201656,0.239746,0.007339,0.766385,0.107549,0.235353,0,female
0.172888,0.231953,0.000276,0.748676,0.11126,0.280412,0,female
0.152977,0.240995,0.000348,0.77116,0.107862,0.271657,0,female
0.187657,0.245965,0.002288,0.777702,0.111257,0.264933,0,female
0.182116,0.2453,0.000267,0.768258,0.110261,0.288361,0,female
0.188858,0.240673,0.000235,0.750023,0.109044,0.214378,0,female
0.175442,0.236307,0.000229,0.738651,0.112649,0.276171,0,female
0.182943,0.248192,0.006491,0.765957,0.109378,0.219573,0,female
0.19548,0.252225,0.00025,0.748495,0.115273,0.246323,0,female
0.184696,0.24877,0.000267,0.747569,0.114508,0.240213,0,female
0.149335,0.073709,0.136821,0.93092,0.069786,0.575286,0,female
0.145062,0.10475,0.130326,0.9401,0.078427,0.55575,0,female
0.137827,0.059603,0.146783,0.906537,0.062383,0.438744,0,female
0.156444,0.078412,0.141705,0.937305,0.066874,0.566266,0,female
0.147814,0.094761,0.136463,0.944722,0.074465,0.576246,0,female
0.187905,0.098519,0.115017,0.875255,0.082656,0.446786,0,female
0.170038,0.092088,0.12919,0.896396,0.08446,0.446445,0,female
0.188951,0.162637,0.074179,0.908195,0.091112,0.499168,0,female
0.161053,0.040547,0.153487,0.904631,0.062168,0.448051,0,female
0.147771,0.091659,0.140785,0.939583,0.071939,0.55973,0,female
