@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R6,13,21'

@attribute IQR numeric
@attribute meanfun numeric
@attribute label {male,female}

@data
0.059091,0.184853,female
0.06186,0.196132,female
0.051356,0.175743,female
0.070119,0.161697,female
0.052093,0.181085,female
0.051947,0.189264,female
0.048862,0.17177,female
0.055412,0.174558,female
0.026047,0.162343,female
0.030632,0.18408,female
0.035223,0.159267,female
0.032421,0.175148,female
0.035408,0.162929,female
0.043265,0.16816,female
0.059506,0.177564,female
0.030318,0.176912,female
0.030721,0.180284,female
0.034462,0.179701,female
0.032079,0.183594,female
0.030592,0.191864,female
0.029553,0.177936,female
0.029589,0.175759,female
0.036182,0.182948,female
0.033357,0.196945,female
0.043077,0.192179,female
0.043881,0.175209,female
0.035397,0.190731,female
0.037084,0.191741,female
0.035229,0.182796,female
0.029128,0.158888,female
0.025621,0.172606,female
0.036207,0.188405,female
0.034443,0.166322,female
0.056487,0.155548,female
0.046209,0.173991,female
0.028226,0.187533,female
0.031201,0.175598,female
0.026309,0.189392,female
0.034286,0.185297,female
0.023403,0.182589,female
0.034112,0.174934,female
0.053816,0.172266,female
0.062056,0.177047,female
0.023602,0.18151,female
0.026122,0.185008,female
0.056458,0.195481,female
0.038238,0.165649,female
0.029948,0.166136,female
0.034269,0.197109,female
0.045732,0.174887,female
0.041977,0.176216,female
0.03443,0.165738,female
0.027084,0.181026,female
0.028226,0.174312,female
0.028411,0.172775,female
0.032053,0.182946,female
0.033846,0.190716,female
0.039691,0.170944,female
0.027549,0.166808,female
0.036305,0.186963,female
0.04158,0.183482,female
0.03618,0.182489,female
0.038578,0.17681,female
0.03241,0.179134,female
0.029984,0.193441,female
0.038163,0.185882,female
0.042678,0.187856,female
0.046044,0.185289,female
0.040253,0.167477,female
0.044317,0.178068,female
0.041119,0.170171,female
0.033015,0.151701,female
0.028126,0.15469,female
0.033472,0.160391,female
0.049,0.185267,female
0.03152,0.148697,female
0.030282,0.180194,female
0.036007,0.169202,female
0.056687,0.139942,female
0.029322,0.171742,female
0.043448,0.183255,female
0.025624,0.1566,female
0.050984,0.16972,female
0.037472,0.160099,female
0.030225,0.171525,female
0.038398,0.166113,female
0.023333,0.184153,female
0.047324,0.178967,female
0.056687,0.139942,female
0.03211,0.169927,female
0.035397,0.18354,female
0.03434,0.175334,female
0.044725,0.149306,female
0.040421,0.17003,female
0.037401,0.161702,female
0.020429,0.163056,female
0.033128,0.180787,female
0.042686,0.148478,female
0.03089,0.162455,female
0.06299,0.17803,female
0.056715,0.176307,female
0.022759,0.170406,female
0.036096,0.176931,female
0.042667,0.174055,female
0.045466,0.170131,female
0.028775,0.171007,female
0.031448,0.165314,female
0.034697,0.180395,female
0.055701,0.153831,female
0.046959,0.171641,female
0.029254,0.151013,female
0.031429,0.180596,female
0.032026,0.173077,female
0.048784,0.170895,female
0.029267,0.159299,female
0.067841,0.188755,female
0.053121,0.166662,female
0.039284,0.184694,female
0.045626,0.17933,female
0.030678,0.175136,female
0.034423,0.176628,female
0.03687,0.159765,female
0.055106,0.180081,female
0.048421,0.141374,female
0.038054,0.165121,female
0.031007,0.167121,female
0.034094,0.174047,female
0.046667,0.167429,female
0.039953,0.18574,female
0.026972,0.167504,female
0.040053,0.154707,female
0.032626,0.175851,female
0.043739,0.166722,female
0.04267,0.177603,female
0.032321,0.166403,female
0.046597,0.160607,female
0.024889,0.181615,female
0.027761,0.173627,female
0.043556,0.181843,female
0.050479,0.19927,female
0.030818,0.166561,female
0.031063,0.162557,female
0.061419,0.171276,female
0.06163,0.173736,female
0.101215,0.167093,female
0.021475,0.165172,female
0.081545,0.166797,female
0.119473,0.165075,female
0.118696,0.18071,female
0.126252,0.169987,female
0.060622,0.181329,female
0.037516,0.183671,female
0.075385,0.17414,female
0.036351,0.192964,female
0.038993,0.181871,female
0.035242,0.156445,female
0.113254,0.179934,female
0.038199,0.17249,female
0.034512,0.175645,female
0.075925,0.176921,female
0.032475,0.183704,female
0.043875,0.185183,female
0.049565,0.182916,female
0.029398,0.180103,female
0.038163,0.17394,female
0.028982,0.1741,female
0.030817,0.175332,female
0.0233,0.162084,female
0.058715,0.167657,female
0.042903,0.171641,female
0.034126,0.169564,female
0.019091,0.175808,female
0.02433,0.17197,female
0.037959,0.168716,female
0.042718,0.17464,female
0.023178,0.182353,female
0.04302,0.172802,female
0.039822,0.163244,female
0.037094,0.168863,female
0.025562,0.18422,female
0.037437,0.175833,female
0.035963,0.191128,female
0.026548,0.162892,female
0.042279,0.166934,female
0.051678,0.181059,female
0.049184,0.172961,female
0.037015,0.195909,female
0.029087,0.170543,female
0.036628,0.14962,female
0.020741,0.149833,female
0.029101,0.161035,female
0.024063,0.165249,female
0.052372,0.159932,female
0.052813,0.158373,female
0.059747,0.171297,female
0.042929,0.168408,female
0.031538,0.172145,female
0.029455,0.148235,female
0.03322,0.184553,female
0.027108,0.169901,female
0.027024,0.177338,female
0.047143,0.160722,female
0.051839,0.183701,female
0.039417,0.171105,female
0.048018,0.178626,female
0.017409,0.181434,female
0.030588,0.172213,female
0.049452,0.168331,female
0.026988,0.188752,female
0.043077,0.178206,female
0.047917,0.180572,female
0.039468,0.184892,female
0.033085,0.169831,female
0.038247,0.175689,female
0.061682,0.169617,female
0.050835,0.178588,female
0.043105,0.168101,female
0.033462,0.179228,female
0.039348,0.167379,female
0.045874,0.156238,female
0.033237,0.159928,female
0.054362,0.164939,female
0.028183,0.181628,female
0.024944,0.187249,female
0.03749,0.179614,female
0.040254,0.174648,female
0.036052,0.173636,female
0.036653,0.172574,female
0.030607,0.180056,female
0.027451,0.178849,female
0.039483,0.175394,female
0.040317,0.163142,female
0.0425,0.176234,female
0.031148,0.169247,female
0.021713,0.184285,female
0.026979,0.161265,female
0.041176,0.175134,female
0.060949,0.15527,female
0.044211,0.164597,female
0.040545,0.180435,female
0.036727,0.157112,female
0.033641,0.159391,female
0.020935,0.173714,female
0.053142,0.179249,female
0.029919,0.164703,female
0.080519,0.180807,female
0.029697,0.168599,female
0.044094,0.157148,female
0.031575,0.173974,female
0.045494,0.207059,female
0.054018,0.180119,female
0.034171,0.17926,female
0.041,0.192985,female
0.026102,0.203196,female
0.031279,0.180209,female
0.046248,0.191297,female
0.055551,0.17986,female
0.053594,0.178341,female
0.029189,0.177523,female
0.0225,0.196528,female
0.034228,0.185543,female
0.027565,0.182577,female
0.035493,0.165032,female
0.03291,0.19439,female
0.022647,0.202621,female
0.035167,0.178994,female
0.023381,0.186178,female
0.027116,0.213065,female
0.026233,0.209922,female
0.024706,0.175877,female
0.026526,0.181966,female
0.033871,0.185413,female
0.046425,0.191185,female
0.034493,0.199166,female
0.046853,0.185326,female
0.035,0.17408,female
0.044211,0.171238,female
0.036918,0.191201,female
0.039177,0.188827,female
0.040075,0.187539,female
0.038889,0.190948,female
0.030297,0.197426,female
0.033953,0.185507,female
0.050313,0.193873,female
0.023234,0.168258,female
0.042899,0.188944,female
0.041589,0.183131,female
0.049493,0.176765,female
0.035362,0.182595,female
0.028807,0.213721,female
0.037576,0.198252,female
0.026696,0.205659,female
0.033253,0.186651,female
0.028295,0.188998,female
0.0335,0.194279,female
0.027081,0.181064,female
0.023202,0.190519,female
0.040274,0.181033,female
0.041364,0.181758,female
0.040558,0.200331,female
0.028735,0.185272,female
0.033851,0.191887,female
0.038972,0.200702,female
0.033272,0.171829,female
0.038784,0.189993,female
0.043077,0.174057,female
0.034718,0.18123,female
0.043881,0.212826,female
0.046382,0.16837,female
0.0525,0.166535,female
0.039758,0.156075,female
0.040357,0.157591,female
0.075645,0.159303,female
0.046667,0.160439,female
0.028365,0.161945,female
0.050297,0.164184,female
0.041727,0.154907,female
0.068444,0.154453,female
0.029267,0.154884,female
0.02982,0.153905,female
0.051116,0.153493,female
0.041067,0.158469,female
0.04046,0.171509,female
0.03598,0.146744,female
0.040395,0.16222,female
0.055376,0.168565,female
0.03458,0.154035,female
0.052081,0.170256,female
0.048012,0.163591,female
0.055548,0.168864,female
0.04193,0.168647,female
0.029704,0.154386,female
0.036017,0.171274,female
0.042908,0.149295,female
0.050036,0.173315,female
0.033287,0.161329,female
0.042571,0.152248,female
0.036855,0.170883,female
0.036981,0.173871,female
0.036115,0.166762,female
0.026538,0.170598,female
0.038068,0.1625,female
0.029951,0.170665,female
0.045479,0.158203,female
0.053256,0.161332,female
0.050806,0.160657,female
0.044083,0.168238,female
0.053272,0.151712,female
0.048736,0.17855,female
0.080415,0.153741,female
0.039135,0.167854,female
0.068142,0.135854,female
0.04367,0.171128,female
0.061306,0.168292,female
0.043993,0.179456,female
0.02349,0.161525,female
0.052855,0.157179,female
0.052128,0.153193,female
0.050909,0.172335,female
0.044283,0.147177,female
0.046268,0.171133,female
0.051692,0.163134,female
0.050693,0.155109,female
0.038416,0.165029,female
0.04604,0.158586,female
0.045835,0.140893,female
0.062701,0.164759,female
0.055568,0.163735,female
0.080666,0.166031,female
0.097291,0.1569,female
0.07121,0.157319,female
0.091485,0.148943,female
0.051959,0.158932,female
0.075716,0.15658,female
0.058635,0.154529,female
0.06848,0.156971,female
0.091075,0.155565,female
0.089697,0.159575,female
0.096894,0.151515,female
0.037579,0.165943,female
0.071533,0.158903,female
0.082548,0.161494,female
0.063129,0.145507,female
0.067487,0.162572,female
0.074612,0.157185,female
0.077744,0.16639,female
0.059319,0.154668,female
0.049292,0.149397,female
0.040057,0.168685,female
0.054713,0.167994,female
0.09093,0.165063,female
0.054085,0.166233,female
0.071057,0.138874,female
0.038422,0.152868,female
0.083907,0.161668,female
0.092748,0.14713,female
0.047403,0.151907,female
0.076729,0.163658,female
0.07573,0.163404,female
0.046017,0.171013,female
0.073002,0.161368,female
0.061807,0.147949,female
0.057602,0.175814,female
0.040065,0.165699,female
0.058439,0.155813,female
0.065035,0.149996,female
0.069048,0.163482,female
0.090454,0.138214,female
0.065753,0.164462,female
0.094795,0.153205,female
0.029705,0.160254,female
0.072748,0.155977,female
0.058831,0.175712,female
0.044702,0.158921,female
0.0351,0.15043,female
0.072421,0.149311,female
0.045667,0.158958,female
0.036588,0.172861,female
0.063241,0.158865,female
0.073756,0.169942,female
0.087174,0.15022,female
0.07,0.175871,female
0.058104,0.151286,female
0.092293,0.141642,female
0.039868,0.146272,female
0.058792,0.163916,female
0.062626,0.159955,female
0.09741,0.153974,female
0.031526,0.16594,female
0.035,0.169922,female
0.035223,0.161608,female
0.039158,0.168978,female
0.037959,0.172435,female
0.041966,0.159537,female
0.038261,0.160521,female
0.028788,0.155534,female
0.028361,0.146641,female
0.048611,0.17313,female
0.03511,0.16851,female
0.045324,0.164407,female
0.045386,0.163218,female
0.053816,0.166963,female
0.038829,0.167812,female
0.031704,0.165154,female
0.044231,0.181073,female
0.033726,0.172028,female
0.044228,0.166617,female
0.05201,0.160948,female
0.036672,0.158759,female
0.031579,0.170511,female
0.02654,0.147277,female
0.03857,0.144965,female
0.041716,0.162796,female
0.048263,0.164033,female
0.034911,0.15588,female
0.055336,0.155108,female
0.0389,0.154513,female
0.022228,0.170952,female
0.046248,0.15579,female
0.034278,0.159126,female
0.046564,0.156055,female
0.029406,0.147787,female
0.053598,0.153425,female
0.042507,0.158827,female
0.034777,0.149149,female
0.05738,0.159269,female
0.030099,0.16737,female
0.029113,0.168001,female
0.04188,0.157005,female
0.04305,0.157433,female
0.06131,0.153066,female
0.025322,0.159911,female
0.046473,0.165734,female
0.038645,0.172191,female
0.04766,0.169212,female
0.047043,0.155354,female
0.0453,0.165169,female
0.038367,0.16049,female
0.041546,0.162492,female
0.053444,0.159583,female
0.053096,0.156115,female
0.060436,0.151211,female
0.058218,0.158587,female
0.081191,0.157064,female
0.044184,0.165469,female
0.031595,0.16193,female
0.04414,0.172738,female
0.035674,0.15788,female
0.020449,0.17812,female
0.02899,0.191421,female
0.029227,0.199392,female
0.028119,0.185773,female
0.030764,0.192731,female
0.026112,0.208406,female
0.022508,0.18509,female
0.027591,0.199985,female
0.028418,0.19355,female
0.020024,0.205629,female
0.028571,0.201308,female
0.026779,0.186353,female
0.036538,0.193847,female
0.032291,0.178594,female
0.02836,0.193841,female
0.029565,0.199948,female
0.027618,0.185324,female
0.027074,0.182939,female
0.025903,0.192755,female
0.018585,0.216208,female
0.020385,0.198367,female
0.025492,0.181727,female
0.024313,0.194933,female
0.018006,0.201542,female
0.026331,0.204462,female
0.030781,0.210202,female
0.023333,0.193625,female
0.024299,0.199505,female
0.018172,0.196659,female
0.024959,0.192559,female
0.026536,0.205575,female
0.024762,0.198254,female
0.027378,0.199479,female
0.034314,0.18507,female
0.025688,0.205525,female
0.023134,0.193904,female
0.026328,0.193572,female
0.024771,0.202872,female
0.020488,0.185843,female
0.017822,0.206016,female
0.026361,0.189905,female
0.019962,0.189976,female
0.024592,0.20421,female
0.02243,0.207302,female
0.021737,0.204786,female
0.020627,0.204378,female
0.031442,0.202356,female
0.032886,0.198858,female
0.018947,0.199454,female
0.023596,0.202037,female
0.019813,0.181344,female
0.030654,0.181767,female
0.028885,0.197221,female
0.026746,0.21299,female
0.023579,0.201065,female
0.025016,0.201314,female
0.039502,0.20526,female
0.017429,0.201158,female
0.027601,0.194365,female
0.028535,0.179095,female
0.030466,0.147317,female
0.056097,0.167975,female
0.048941,0.1519,female
0.036066,0.153509,female
0.047794,0.156422,female
0.038852,0.17465,female
0.047651,0.174137,female
0.035,0.172639,female
0.041818,0.177727,female
0.050998,0.166364,female
0.02589,0.165369,female
0.046599,0.172656,female
0.05142,0.170579,female
0.060031,0.158242,female
0.038583,0.158021,female
0.032153,0.175117,female
0.033835,0.161833,female
0.046746,0.151086,female
0.029647,0.168405,female
0.055,0.152077,female
0.046081,0.15454,female
0.032586,0.162562,female
0.043117,0.162562,female
0.048815,0.163228,female
0.042692,0.158967,female
0.05082,0.160033,female
0.03277,0.166117,female
0.043846,0.160681,female
0.037288,0.169417,female
0.04562,0.128409,female
0.051646,0.170176,female
0.036303,0.174494,female
0.037223,0.167198,female
0.050137,0.151118,female
0.049072,0.174942,female
0.047532,0.14243,female
0.056386,0.170924,female
0.047575,0.161002,female
0.047308,0.157491,female
0.039053,0.171381,female
0.038657,0.156229,female
0.037471,0.144865,female
0.052249,0.163817,female
0.030862,0.188364,female
0.042453,0.192886,female
0.058652,0.140487,female
0.048425,0.154901,female
0.03993,0.158807,female
0.038072,0.177252,female
0.056096,0.15774,female
0.043041,0.17204,female
0.034453,0.193043,female
0.039351,0.15722,female
0.042326,0.146622,female
0.031,0.170736,female
0.047532,0.150455,female
0.041702,0.174568,female
0.027783,0.161337,female
0.046295,0.190998,female
0.052267,0.17557,female
0.075683,0.155756,female
0.097181,0.112939,female
0.140728,0.172746,female
0.060521,0.171227,female
0.063161,0.183937,female
0.065734,0.166442,female
0.030027,0.175446,female
0.056949,0.177782,female
0.047695,0.171573,female
0.083498,0.169398,female
0.070186,0.162058,female
0.056915,0.155794,female
0.062968,0.163509,female
0.080373,0.145143,female
0.077886,0.158043,female
0.06058,0.161211,female
0.061036,0.128825,female
0.03403,0.171545,female
0.053671,0.168331,female
0.043385,0.160906,female
0.061566,0.166203,female
0.05487,0.185145,female
0.041743,0.156298,female
0.042124,0.159738,female
0.056291,0.160003,female
0.039155,0.169428,female
0.036129,0.156479,female
0.060607,0.147448,female
0.040152,0.161225,female
0.072449,0.148569,female
0.081583,0.158309,female
0.210623,0.169323,female
0.205693,0.162348,female
0.179911,0.153273,female
0.207512,0.15238,female
0.205634,0.15651,female
0.064283,0.143234,female
0.084725,0.144872,female
0.082202,0.139502,female
0.052243,0.115925,female
0.047871,0.150452,female
0.089283,0.135355,female
0.050858,0.151875,female
0.060213,0.149658,female
0.053711,0.14149,female
0.090007,0.135855,female
0.088704,0.13303,female
0.059726,0.150336,female
0.042224,0.144369,female
0.063407,0.13971,female
0.059083,0.145856,female
0.048981,0.155392,female
0.066209,0.135526,female
0.07209,0.137542,female
0.060632,0.143245,female
0.045333,0.166015,female
0.082455,0.139934,female
0.078144,0.134113,female
0.109681,0.136662,female
0.108517,0.13769,female
0.07963,0.127715,female
0.084141,0.150189,female
0.063768,0.149622,female
0.054048,0.156894,female
0.050133,0.138407,female
0.08138,0.135003,female
0.063009,0.144304,female
0.039707,0.157396,female
0.052791,0.136772,female
0.054877,0.141369,female
0.052197,0.147864,female
0.061162,0.144968,female
0.067489,0.124913,female
0.080309,0.128417,female
0.057411,0.151862,female
0.041187,0.15366,female
0.048455,0.132835,female
0.071667,0.151881,female
0.096306,0.127532,female
0.082551,0.152389,female
0.047814,0.148144,female
0.06322,0.142308,female
0.070888,0.126736,female
0.053652,0.151033,female
0.063383,0.141753,female
0.092277,0.138362,female
0.082906,0.14629,female
0.048494,0.156659,female
0.016733,0.190996,female
0.019166,0.19839,female
0.023116,0.201443,female
0.0217,0.216426,female
0.024949,0.18768,female
0.027928,0.186564,female
0.022434,0.189193,female
0.033445,0.220863,female
0.014558,0.195991,female
0.020575,0.19651,female
0.025227,0.216266,female
0.03098,0.203147,female
0.021675,0.189247,female
0.023586,0.203806,female
0.027966,0.185862,female
0.038257,0.223417,female
0.015491,0.185932,female
0.024522,0.188497,female
0.025247,0.217257,female
0.026951,0.209672,female
0.023333,0.170643,female
0.015111,0.193415,female
0.031186,0.20613,female
0.022602,0.216739,female
0.017082,0.186967,female
0.033833,0.203335,female
0.018154,0.214654,female
0.04653,0.220893,female
0.018017,0.195465,female
0.021236,0.206317,female
0.0209,0.218888,female
0.027813,0.204827,female
0.020719,0.19101,female
0.037946,0.191724,female
0.025532,0.186734,female
0.040769,0.209385,female
0.019317,0.199437,female
0.021649,0.198408,female
0.023652,0.198551,female
0.03634,0.237636,female
0.020563,0.189033,female
0.02713,0.206608,female
0.022482,0.198476,female
0.039281,0.231135,female
0.023318,0.198488,female
0.030224,0.206274,female
0.02067,0.181239,female
0.035082,0.205063,female
0.022632,0.185632,female
0.029102,0.191391,female
0.029483,0.194414,female
0.030053,0.216284,female
0.032469,0.153258,female
0.036077,0.148969,female
0.036799,0.15656,female
0.031092,0.15067,female
0.033707,0.147799,female
0.027982,0.149344,female
0.026051,0.157794,female
0.027195,0.154721,female
0.025407,0.163486,female
0.02338,0.159227,female
0.025712,0.162528,female
0.021259,0.15949,female
0.021881,0.167241,female
0.020169,0.159286,female
0.023261,0.154156,female
0.030061,0.157224,female
0.028146,0.161545,female
0.027862,0.149312,female
0.025421,0.154206,female
0.037802,0.157833,female
0.031071,0.146678,female
0.023978,0.162479,female
0.032343,0.152409,female
0.024738,0.158308,female
0.032171,0.1609,female
0.027756,0.149047,female
0.019564,0.156315,female
0.021266,0.151182,female
0.026606,0.160143,female
0.026573,0.152651,female
0.031111,0.157423,female
0.034774,0.155458,female
0.01982,0.151779,female
0.028554,0.150485,female
0.038535,0.15342,female
0.032831,0.150437,female
0.019669,0.144035,female
0.028181,0.14863,female
0.026013,0.159808,female
0.027177,0.161025,female
0.025832,0.146714,female
0.032921,0.159752,female
0.039807,0.170329,female
0.023932,0.155523,female
0.022077,0.141954,female
0.030236,0.155251,female
0.026726,0.161085,female
0.028713,0.157125,female
0.036219,0.154232,female
0.027255,0.159522,female
0.049482,0.144926,female
0.063354,0.148724,female
0.062688,0.152192,female
0.049607,0.151994,female
0.052427,0.144216,female
0.057166,0.146233,female
0.066215,0.145248,female
0.036986,0.152125,female
0.059513,0.149382,female
0.043316,0.143622,female
0.051325,0.162482,female
0.040249,0.162726,female
0.094235,0.139618,female
0.127601,0.155416,female
0.055317,0.187145,female
0.046106,0.154121,female
0.043193,0.165324,female
0.049123,0.152967,female
0.05069,0.200298,female
0.041144,0.190323,female
0.138814,0.180638,female
0.14781,0.191846,female
0.150603,0.178705,female
0.162105,0.178684,female
0.16358,0.181536,female
0.158806,0.189394,female
0.134052,0.169836,female
0.152103,0.179613,female
0.179929,0.17804,female
0.157712,0.183565,female
0.166899,0.178363,female
0.163851,0.170893,female
0.135906,0.183387,female
0.155234,0.182513,female
0.143055,0.191163,female
0.17866,0.160473,female
0.146834,0.182431,female
0.177713,0.190093,female
0.172207,0.187444,female
0.159576,0.183974,female
0.036855,0.163059,female
0.055552,0.168531,female
0.055293,0.15538,female
0.049707,0.191704,female
0.063461,0.146783,female
0.051166,0.149237,female
0.144671,0.182863,female
0.17204,0.2016,female
0.126084,0.198475,female
0.18259,0.19564,female
0.151859,0.18279,female
0.162193,0.18898,female
0.190936,0.209918,female
0.176435,0.172375,female
0.180756,0.185607,female
