@relation 'voice_norm-weka.filters.unsupervised.attribute.Remove-V-R13,6,4,9,2,10-11,21'

@attribute meanfun numeric
@attribute IQR numeric
@attribute Q25 numeric
@attribute sp.ent numeric
@attribute sd numeric
@attribute sfm numeric
@attribute mode numeric
@attribute label {male,female}

@data
0.336284,0.413409,0.45624,0.710385,0.451705,0.502085,0.413913,male
0.299508,0.390204,0.436983,0.676846,0.41959,0.429377,0.382546,male
0.347729,0.386358,0.433118,0.652465,0.419388,0.438918,0.388715,male
0.329705,0.401153,0.459317,0.725006,0.432285,0.503968,0.404407,male
0.256375,0.399086,0.43831,0.674808,0.421567,0.444098,0.38642,male
0.319945,0.397669,0.444629,0.695498,0.422777,0.44685,0.400615,male
0.352521,0.411762,0.453291,0.665388,0.43984,0.445457,0.417136,male
0.374783,0.396584,0.444948,0.684134,0.432211,0.489356,0.405141,male
0.299998,0.414803,0.447013,0.712107,0.46474,0.482262,0.411662,male
0.328485,0.414909,0.461458,0.632808,0.445642,0.366622,0.393742,male
0.337437,0.470096,0.495212,0.711508,0.490671,0.430889,0.455197,male
0.346315,0.467074,0.502896,0.722583,0.495365,0.427809,0.446553,male
0.33066,0.412203,0.467698,0.699568,0.461889,0.493995,0.410662,male
0.321271,0.405437,0.463467,0.67123,0.43288,0.410812,0.411728,male
0.302584,0.414754,0.468322,0.672531,0.446443,0.439502,0.426768,male
0.309867,0.411779,0.471183,0.70551,0.44878,0.426555,0.448232,male
0.331706,0.402854,0.445432,0.750398,0.45148,0.553083,0.399394,male
0.319322,0.397523,0.465293,0.792104,0.448516,0.596213,0.415879,male
0.383782,0.402198,0.494789,0.748646,0.464135,0.527193,0.460172,male
0.32434,0.390897,0.437308,0.737696,0.435247,0.53419,0.405244,male
0.243957,0.39198,0.44329,0.799764,0.450879,0.593991,0.388379,male
0.290106,0.386888,0.454139,0.750406,0.422959,0.507565,0.396627,male
0.292002,0.377897,0.473346,0.784507,0.432681,0.549099,0.419195,male
0.296347,0.384322,0.442508,0.74546,0.421494,0.515023,0.395116,male
0.259901,0.398876,0.446115,0.783374,0.455724,0.587813,0.40307,male
0.296578,0.400248,0.446372,0.800386,0.445815,0.564545,0.384428,male
0.321294,0.404768,0.477292,0.79129,0.451559,0.547542,0.430684,male
0.294216,0.399297,0.453442,0.72946,0.433721,0.499286,0.404792,male
0.325441,0.39862,0.448787,0.711174,0.43955,0.529086,0.393325,male
0.254681,0.380914,0.430785,0.731893,0.417825,0.538204,0.383544,male
0.329553,0.372828,0.46294,0.806464,0.429904,0.56367,0.40578,male
0.362695,0.377116,0.447029,0.715169,0.420068,0.517602,0.397093,male
0.267076,0.405919,0.436482,0.668438,0.43202,0.43268,0.381099,male
0.329749,0.434644,0.463455,0.723501,0.469523,0.482362,0.417231,male
0.300907,0.408282,0.454769,0.692552,0.433096,0.466099,0.410055,male
0.32808,0.397025,0.435622,0.655752,0.428121,0.451942,0.395176,male
0.711131,0.621223,0.251383,0.877394,0.664723,0.796898,0.178307,female
0.571343,0.151561,0.709216,0.706022,0.510016,0.582119,0.178643,female
0.554178,0.154446,0.745365,0.681259,0.450011,0.481866,0.178433,female
0.697882,0.25576,0.729942,0.692285,0.554367,0.604586,0.69084,female
0.584814,0.188742,0.769325,0.579516,0.404364,0.380458,0.179161,female
0.619418,0.18383,0.64004,0.667245,0.546704,0.564267,0.178832,female
0.586,0.415428,0.513346,0.775739,0.615013,0.674141,0.862683,female
0.590494,0.204019,0.77696,0.650383,0.518067,0.462381,0.178808,female
0.589503,0.161006,0.74234,0.671603,0.457177,0.512489,0.178792,female
0.484722,0.137546,0.727929,0.702524,0.528068,0.607982,0.178935,female
0.631881,0.124421,0.686378,0.620647,0.203543,0.27754,0.745137,female
0.559276,0.117874,0.689976,0.554409,0.207077,0.298555,0.752283,female
0.587615,0.189445,0.63912,0.709914,0.25699,0.338198,0.689655,female
0.555346,0.173409,0.628324,0.715096,0.277672,0.37323,0.559891,female
0.543823,0.205087,0.633569,0.730041,0.277477,0.353332,0.58207,female
0.719743,0.147551,0.703998,0.657231,0.240944,0.289174,0.634615,female
0.783396,0.652875,0.244633,0.809558,0.719852,0.660195,0.829483,female
0.577483,0.454609,0.316421,0.894559,0.634165,0.851989,0,female
0.65693,0.626801,0.119268,0.822068,0.694779,0.725934,0.077473,female
0.770613,0.65279,0.213352,0.927244,0.721671,0.88123,0.597786,female
0.733817,0.633534,0.119755,0.920627,0.714003,0.881445,0.031558,female
0.673913,0.62515,0.271537,0.896185,0.707997,0.818836,0.604873,female
0.758616,0.702342,0.248958,0.901852,0.744997,0.853144,0.929293,female
0.756867,0.401254,0.25826,0.968889,0.510115,0.900159,0.128284,female
0.723091,0.641799,0.12869,0.831621,0.689842,0.724009,0.691134,female
0.740719,0.567369,0.342939,0.933016,0.695375,0.908022,0.787313,female
0.576371,0.523976,0.183252,0.888378,0.620003,0.776355,0.637191,female
0.723641,0.571898,0.261136,0.89517,0.672897,0.845528,0.762826,female
0.73288,0.485663,0.386369,0.789268,0.641569,0.700208,0.72814,female
0.735892,0.616255,0.128699,0.880267,0.68706,0.808789,0.052094,female
0.770737,0.723691,0.062547,0.814331,0.755489,0.790424,0.026222,female
0.613013,0.152651,0.763943,0.615085,0.56105,0.411084,0.178771,female
0.594887,0.141531,0.767105,0.572822,0.481348,0.367764,0.178979,female
0.41636,0.13525,0.70152,0.55801,0.485678,0.433678,0.178979,female
0.485031,0.531437,0.313425,0.795966,0.612037,0.737344,0.178792,female
0.518697,0.127366,0.727574,0.505831,0.45397,0.37378,0.179161,female
0.570097,0.120079,0.740001,0.556045,0.523296,0.423296,0.178506,female
0.503097,0.223955,0.724078,0.677898,0.592129,0.509945,0.178785,female
0.575817,0.164273,0.745816,0.652377,0.478142,0.442747,0.179048,female
0.708491,0.167788,0.739059,0.60219,0.527532,0.431677,0.179278,female
0.673335,0.118236,0.742863,0.596922,0.447887,0.412148,0.178937,female
0.651911,0.093666,0.70341,0.597089,0.187596,0.164213,0.682952,female
0.519657,0.110258,0.770813,0.631716,0.406992,0.490921,0.714905,female
0.752445,0.155639,0.729954,0.677713,0.338274,0.456743,0.651325,female
0.555454,0.328917,0.582329,0.750145,0.663784,0.613898,0.816421,female
0.67088,0.311257,0.159861,0.851533,0.523233,0.768057,0.172381,female
0.50862,0.222186,0.734695,0.755747,0.497515,0.582289,0.932357,female
0.424845,0.114869,0.79134,0.649115,0.425632,0.470426,0.824896,female
0.591463,0.089314,0.782182,0.641523,0.460505,0.490373,0.777466,female
0.503012,0.1351,0.756029,0.72174,0.511166,0.574506,0.74198,female
0.776695,0.153175,0.797906,0.678616,0.489257,0.502915,0.865411,female
0.72651,0.195934,0.716284,0.749295,0.464626,0.588095,0.773117,female
0.653736,0.114947,0.6927,0.65568,0.4002,0.52198,0.754399,female
0.419286,0.211778,0.751002,0.752272,0.526721,0.561145,0.813869,female
0.697578,0.158201,0.699832,0.704417,0.349572,0.518775,0.797386,female
0.466559,0.235984,0.570813,0.86509,0.506382,0.820462,0.556691,female
0.710222,0.185186,0.657256,0.790139,0.441492,0.664432,0.716328,female
0.729065,0.156557,0.733332,0.717238,0.410021,0.543013,0.717916,female
0.655639,0.188594,0.628153,0.841656,0.424634,0.730731,0.75139,female
0.45322,0.361028,0.598549,0.825199,0.471504,0.673413,0.516683,female
0.693187,0.125098,0.741285,0.66268,0.359612,0.502815,0.758713,female
0.635875,0.151837,0.71401,0.727182,0.454136,0.590529,0.825364,female
0.559597,0.215166,0.677444,0.839652,0.535281,0.712772,0.825782,female
0.662644,0.246265,0.659464,0.798969,0.435125,0.674556,0.871275,female
0.726757,0.612559,0.24614,0.90387,0.701363,0.836101,0.739946,female
0.60563,0.53185,0.172793,0.947401,0.617719,0.929531,0.057208,female
0.699076,0.580029,0.161094,0.935755,0.68963,0.901372,0.122974,female
0.764772,0.446802,0.436593,0.880648,0.642319,0.817294,0.69857,female
0.87088,0.661485,0.175723,0.985556,0.713657,1,0.863469,female
0.682711,0.550263,0.230006,0.966496,0.656867,0.948362,0.715543,female
0.674764,0.619592,0.246024,0.976818,0.707955,0.969134,0.698225,female
0.594682,0.581251,0.193505,0.811632,0.669288,0.716983,0.691321,female
0.71391,0.642345,0.186992,0.938798,0.70631,0.912796,0.026144,female
0.698326,0.670509,0.215967,0.903177,0.74575,0.821475,0.783161,female
0.789271,0.590302,0.248876,0.930118,0.681546,0.890253,0.75395,female
0.743011,0.658481,0.09726,0.862833,0.755118,0.796426,0.073657,female
0.753491,0.500694,0.345156,0.89287,0.648401,0.82077,0.708508,female
0.705412,0.655289,0.094905,0.842148,0.726821,0.793641,0.026119,female
0.674652,0.473585,0.13172,0.900129,0.636825,0.841884,0.093834,female
0.76355,0.669342,0.168904,0.908329,0.756987,0.85474,0.663616,female
0.745104,0.467832,0.097052,0.848446,0.62992,0.778492,0.053696,female
0.724436,0.659685,0.152686,0.930708,0.725201,0.918208,0.017413,female
0.696707,0.545234,0.213618,0.878044,0.616891,0.824111,0.707101,female
0.74915,0.677995,0.141269,0.927291,0.7281,0.881619,0.041303,female
0.747867,0.661948,0.22095,0.909013,0.730443,0.852538,0.745875,female
0.661653,0.654448,0.220323,0.933077,0.706745,0.886757,0.851085,female
0.754422,0.645056,0.282677,0.874173,0.738612,0.782838,0.830751,female
0.659559,0.595713,0.11957,0.932671,0.674674,0.908174,0.044683,female
0.683003,0.591427,0.209274,0.971415,0.703494,0.944612,0.060356,female
0.801308,0.621583,0.214021,0.924869,0.684841,0.877054,0.780744,female
0.75914,0.659311,0.229031,0.921059,0.715485,0.88854,0.824723,female
0.756864,0.625571,0.210832,0.955092,0.685655,0.92495,0.764993,female
0.763241,0.761438,0.2083,0.878535,0.797358,0.804717,0.975293,female
0.673706,0.590292,0.23541,0.832799,0.67001,0.729966,0.699642,female
0.60942,0.333763,0.606928,0.726146,0.616035,0.620185,0.178824,female
0.540549,0.187114,0.740692,0.656106,0.577769,0.53079,0.178808,female
0.33752,0.269447,0.551248,0.701038,0.478736,0.662345,0.179337,female
0.450187,0.520396,0.27937,0.968308,0.607906,0.974312,0.179245,female
0.467285,0.515465,0.328232,0.921613,0.619541,0.896958,0.178771,female
0.738718,0.63139,0.02308,0.556477,0.785304,0.744812,0,female
0.480154,0.562575,0.244296,0.922649,0.642171,0.906614,0.178785,female
0.513727,0.394944,0.454786,0.767647,0.567383,0.703635,0.178643,female
0.509598,0.45586,0.407755,0.763271,0.580327,0.717955,0.179389,female
0.503008,0.434017,0.429511,0.854407,0.558869,0.814266,0.178771,female
0.736438,0.669942,0.234424,0.856598,0.726559,0.780621,0.752488,female
0.62006,0.702248,0.284366,0.819803,0.789986,0.706347,0.214592,female
0.810987,0.622589,0.294832,0.873861,0.71537,0.783861,0.712753,female
0.714908,0.672122,0.112488,0.847331,0.719628,0.763743,0.028599,female
0.800935,0.694584,0.209701,0.870404,0.749514,0.775654,0.822688,female
0.744952,0.657522,0.144892,0.883892,0.734918,0.779664,0.699714,female
0.617773,0.492862,0.104699,0.877526,0.613079,0.840775,0.043432,female
0.673071,0.095764,0.79972,0.509479,0.384235,0.337741,0.178541,female
0.563299,0.460428,0.428945,0.776488,0.603586,0.642553,0.178935,female
0.584629,0.26608,0.67484,0.767184,0.582682,0.640966,0.178443,female
0.575612,0.147812,0.738628,0.633521,0.483931,0.458466,0.178979,female
0.440606,0.645617,0.243962,0.930232,0.716026,0.926669,0.179032,female
0.600754,0.178077,0.710393,0.707038,0.626779,0.54714,0.179554,female
0.549939,0.181238,0.689437,0.724191,0.469685,0.608017,0.178506,female
0.604356,0.177596,0.660107,0.750778,0.559368,0.620579,0.178785,female
0.563944,0.210349,0.71487,0.735646,0.537927,0.566544,0.178643,female
0.480174,0.556512,0.255283,0.824773,0.630747,0.683035,0.179337,female
0.617372,0.071718,0.943718,0.433572,0.463007,0.254009,0.947329,female
0.773221,0.047598,0.978863,0.347136,0.390847,0.207934,0.966309,female
0.884354,0.048051,0.972461,0.379703,0.399582,0.212057,0.922768,female
0.86989,0.054875,0.915583,0.471443,0.502405,0.337221,0.862302,female
0.774032,0.090347,0.928203,0.475712,0.492686,0.336321,0.944491,female
0.818887,0.033934,0.964535,0.357441,0.370506,0.185828,0.881914,female
0.879459,0.089964,0.931172,0.479687,0.521278,0.271855,0.889148,female
0.934746,0.076012,0.954766,0.354691,0.36345,0.204292,0.958542,female
0.845591,0.045412,0.973245,0.386394,0.449779,0.261665,0.931246,female
0.953404,0.044185,0.954676,0.394751,0.461905,0.263975,0.89683,female
0.774328,0.001535,0.824167,0.188195,0,0,0.743702,female
0.43174,0.247748,0.493857,0.75496,0.619179,0.630639,0.499654,female
0.345352,0.157683,0.496767,0.772094,0.571393,0.643371,0.45679,female
0.438638,0.331192,0.488762,0.75051,0.63203,0.645182,0.46742,female
0.456484,0.200718,0.505856,0.780695,0.568394,0.662535,0.583227,female
0.199628,0.096442,0.518118,0.699972,0.479346,0.595625,0.526316,female
0.20374,0.142494,0.488961,0.727435,0.586603,0.603315,0.514644,female
0.475458,0.116541,0.508457,0.712957,0.514738,0.622504,0.548848,female
0.231116,0.065907,0.536853,0.57448,0.417083,0.507615,0.571837,female
0.203907,0.13409,0.496611,0.758361,0.508977,0.648573,0.586049,female
0.383646,0.230417,0.518547,0.802857,0.561195,0.674745,0.535059,female
0.639285,0.585557,0.169404,0.918209,0.6891,0.870049,0.622549,female
0.691551,0.635153,0.213078,0.911003,0.7084,0.829175,0.214395,female
0.590137,0.475226,0.25429,0.977259,0.565025,0.956318,0.726639,female
0.738758,0.272402,0.638773,0.834614,0.585561,0.721668,0.726937,female
0.786753,0.497968,0.366579,0.877252,0.621683,0.823521,0.823529,female
0.757803,0.397509,0.466021,0.734816,0.626556,0.588233,0.719092,female
0.640605,0.036051,0.759247,0.409021,0.126869,0.130146,0.711563,female
0.43804,0.107187,0.714643,0.544508,0.168456,0.168002,0.638072,female
0.482368,0.117066,0.681353,0.511041,0.178304,0.161967,0.613402,female
0.473744,0.090297,0.683885,0.518566,0.143893,0.109457,0.619193,female
0.512375,0.599871,0.231111,0.95958,0.699512,0.931337,0.758644,female
0.590327,0.06276,0.708066,0.359198,0.084349,0.088563,0.638726,female
0.584397,0.142452,0.802784,0.572459,0.175732,0.085879,0.716814,female
0.491955,0.082208,0.708805,0.40914,0.122822,0.115204,0.625461,female
0.553409,0.079095,0.70637,0.410871,0.13017,0.119219,0.637849,female
0.633169,0.087543,0.70341,0.465449,0.112391,0.102215,0.619023,female
0.626987,0.104585,0.690084,0.68352,0.321845,0.390938,0.677742,female
0.593462,0.078198,0.675442,0.380121,0.139002,0.208699,0.621429,female
0.632588,0.092029,0.680129,0.51606,0.209926,0.298518,0.648387,female
0.677247,0.061501,0.687497,0.420317,0.136515,0.217455,0.608931,female
0.595576,0.061084,0.680845,0.422148,0.2043,0.336482,0.614509,female
0.62838,0.033256,0.66646,0.276731,0.149635,0.217804,0.584615,female
0.572246,0.02731,0.654703,0.320905,0.133734,0.204987,0.578635,female
0.568208,0.082506,0.656654,0.42904,0.158537,0.246022,0.581349,female
0.56116,0.052196,0.655597,0.468347,0.201602,0.302426,0.587654,female
0.638124,0.055599,0.690303,0.316176,0.136338,0.206218,0.616848,female
0.642835,0.0384,0.695524,0.323466,0.170282,0.244398,0.62782,female
0.614253,0.063553,0.675807,0.4689,0.229585,0.31851,0.668493,female
0.672752,0.065526,0.669692,0.359069,0.146689,0.198641,0.599738,female
0.655359,0.080329,0.702397,0.456898,0.2081,0.316568,0.619625,female
0.640686,0.027305,0.683313,0.343964,0.174649,0.217407,0.650338,female
0.60588,0.067425,0.672861,0.325552,0.129445,0.179437,0.59466,female
0.584307,0.382653,0.344754,0.686052,0.463233,0.618049,0.670143,female
0.624987,0.068481,0.675202,0.387349,0.153411,0.236525,0.599702,female
0.598269,0.077349,0.66861,0.473233,0.202207,0.320458,0.610963,female
0.584581,0.109506,0.64827,0.533931,0.232494,0.352411,0.61284,female
0.568904,0.079483,0.698167,0.456092,0.211606,0.27411,0.607143,female
0.598181,0.059998,0.631744,0.621357,0.364641,0.537852,0.589094,female
0.594301,0.087464,0.648294,0.584247,0.380941,0.479856,0.605523,female
0.533593,0.042264,0.65331,0.394246,0.24942,0.327552,0.580195,female
0.634463,0.104873,0.667478,0.5187,0.248646,0.376282,0.598965,female
0.493902,0.050191,0.677161,0.38453,0.191183,0.310291,0.635135,female
0.569083,0.478497,0.2328,0.746558,0.545144,0.591663,0.595665,female
0.549779,0.056276,0.659573,0.395104,0.212156,0.314639,0.579327,female
0.520782,0.008531,0.695887,0.112541,0.10316,0.158977,0.663763,female
0.636949,0.108306,0.673113,0.533513,0.299965,0.388189,0.610874,female
0.573378,0.0889,0.649535,0.571424,0.322745,0.498205,0.648148,female
0.657187,0.071358,0.664494,0.375355,0.168683,0.258599,0.587276,female
0.653624,0.051387,0.708757,0.430622,0.168742,0.26464,0.654634,female
0.586588,0.033757,0.666728,0.37182,0.185402,0.278028,0.646237,female
0.673239,0.042133,0.695098,0.337093,0.212091,0.329714,0.67551,female
0.662736,0.066771,0.68067,0.418694,0.193372,0.287615,0.679172,female
0.643919,0.068269,0.695293,0.377,0.142286,0.24383,0.615964,female
0.663102,0.095535,0.69038,0.491545,0.17522,0.261127,0.648547,female
0.607995,0.032923,0.69525,0.222245,0.139366,0.222747,0.683386,female
0.617673,0.101246,0.639096,0.502154,0.215014,0.348108,0.571429,female
0.654347,0.019761,0.662765,0.355568,0.169052,0.275381,0.598177,female
0.623121,0.040469,0.665215,0.470369,0.272767,0.376407,0.630298,female
0.640855,0.141871,0.667469,0.533685,0.232337,0.351677,0.591133,female
0.62033,0.045849,0.672225,0.446974,0.174505,0.259575,0.604466,female
0.630153,0.062813,0.686866,0.424492,0.166319,0.243095,0.616438,female
0.59822,0.054315,0.665962,0.417774,0.188361,0.288458,0.588571,female
0.593687,0.083203,0.689099,0.393313,0.16121,0.24212,0.600817,female
0.629786,0.080558,0.691501,0.459159,0.165637,0.245371,0.727366,female
0.654168,0.058128,0.655278,0.595367,0.370846,0.502841,0.605769,female
0.656254,0.050898,0.669871,0.403251,0.157958,0.23672,0.615594,female
0.599448,0.073457,0.6605,0.483154,0.208889,0.32435,0.641926,female
0.531975,0.07897,0.660127,0.495073,0.212171,0.332017,0.578108,female
0.611296,0.094806,0.66341,0.538238,0.255106,0.374139,0.647123,female
0.655589,0.06623,0.691383,0.436153,0.160383,0.251919,0.708955,female
0.610489,0.043965,0.708962,0.350727,0.197327,0.278638,0.638701,female
0.64884,0.061854,0.675092,0.494985,0.251887,0.367192,0.642697,female
0.615748,0.035657,0.693531,0.3796,0.13475,0.217288,0.679032,female
0.62089,0.056165,0.647079,0.586139,0.3665,0.469228,0.615385,female
0.622674,0.026917,0.669381,0.428599,0.196749,0.307236,0.6201,female
0.552475,0.043469,0.647654,0.414667,0.175846,0.278487,0.588506,female
0.514042,0.0994,0.664406,0.503646,0.167213,0.265899,0.585343,female
0.56578,0.058179,0.666841,0.339345,0.18127,0.273395,0.59622,female
0.540537,0.041152,0.647829,0.362509,0.172275,0.25974,0.572568,female
0.597442,0.035186,0.670889,0.320907,0.160098,0.235867,0.587389,female
0.595345,0.046328,0.645234,0.430815,0.185952,0.308316,0.627574,female
0.641523,0.143779,0.684545,0.527626,0.204596,0.299626,0.631676,female
0.544439,0.063523,0.657701,0.349162,0.159463,0.242565,0.587438,female
0.62158,0.03001,0.665916,0.328346,0.124929,0.193199,0.65493,female
0.678794,0.066434,0.72443,0.463213,0.341932,0.320708,0.738439,female
0.625446,0.133876,0.698283,0.524318,0.171937,0.247366,0.617988,female
0.641827,0.111057,0.686362,0.547943,0.255718,0.390106,0.634921,female
0.678201,0.082905,0.677955,0.388489,0.143287,0.21437,0.600563,female
0.620712,0.01266,0.718547,0.037166,0.058182,0.086749,0.680608,female
0.681233,0.087966,0.693399,0.434313,0.247633,0.240984,0.624849,female
0.651552,0.04133,0.679521,0.337915,0.121698,0.180556,0.605027,female
0.607066,0.091384,0.67321,0.497342,0.207812,0.314542,0.615094,female
0.626648,0.05566,0.677181,0.482559,0.365289,0.419818,0.639695,female
0.614108,0.027841,0.669978,0.350669,0.156946,0.222373,0.639582,female
0.555568,0.119996,0.682397,0.449244,0.197471,0.297865,0.613846,female
0.633927,0.10371,0.693652,0.507512,0.195624,0.296248,0.659316,female
0.640634,0.032809,0.706955,0.319646,0.150497,0.260732,0.680639,female
0.612344,0.084031,0.651982,0.659031,0.452624,0.555375,0.61435,female
0.588019,0.037052,0.688956,0.258784,0.12754,0.199324,0.684485,female
0.556807,0.070637,0.674635,0.459812,0.215024,0.35104,0.631447,female
0.663201,0.084719,0.659013,0.47229,0.228477,0.347956,0.603902,female
0.593456,0.023844,0.672909,0.318755,0.135865,0.222861,0.604334,female
0.596288,0.04484,0.652809,0.317527,0.155124,0.229374,0.616754,female
0.575333,0.081992,0.652763,0.452325,0.209155,0.314146,0.580645,female
0.609897,0.115132,0.596012,0.647656,0.443665,0.580896,0.672316,female
0.632097,0.043567,0.679195,0.335502,0.127554,0.21934,0.652882,female
0.591744,0.065953,0.676652,0.265426,0.126804,0.189435,0.629568,female
0.650537,0.04358,0.690434,0.391487,0.156221,0.25176,0.65113,female
0.613464,0.071363,0.681284,0.439341,0.195601,0.315786,0.604712,female
0.612682,0.077988,0.658206,0.631506,0.33829,0.50958,0.606873,female
0.624187,0.074034,0.629757,0.55771,0.302713,0.422004,0.556619,female
0.558788,0.106513,0.626412,0.427967,0.223342,0.311205,0.553666,female
0.626146,0.0809,0.675165,0.336937,0.13931,0.209302,0.596694,female
0.563766,0.053396,0.658759,0.379607,0.185783,0.249838,0.602349,female
0.667193,0.10809,0.692571,0.42525,0.159175,0.237879,0.619784,female
0.5976,0.019642,0.678062,0.253042,0.162199,0.231182,0.620474,female
0.655013,0.089374,0.667787,0.489864,0.242992,0.356153,0.689498,female
0.580257,0.167639,0.735024,0.69106,0.485013,0.512076,0.179048,female
0.637833,0.173565,0.721171,0.7031,0.509882,0.549079,0.178785,female
0.497545,0.202091,0.650584,0.77243,0.553752,0.636908,0.178676,female
0.482646,0.097307,0.707442,0.563715,0.39258,0.463379,0.17945,female
0.562621,0.231594,0.697256,0.759725,0.534474,0.605134,0.179048,female
0.543701,0.229258,0.730153,0.633065,0.442969,0.386189,0.179337,female
0.511302,0.298545,0.685874,0.795992,0.613822,0.653808,0.178771,female
0.456123,0.200121,0.755069,0.688058,0.470391,0.494594,0.179129,female
0.619386,0.159039,0.746539,0.728393,0.490935,0.561568,0.178758,female
0.596852,0.195689,0.733945,0.723664,0.554761,0.541917,0.179048,female
0.532272,0.125805,0.619241,0.756843,0.423185,0.616552,0,female
0.598989,0.114749,0.602456,0.653565,0.403718,0.489724,0,female
0.733118,0.153528,0.731836,0.697623,0.442229,0.508777,0,female
0.641755,0.152224,0.637519,0.761146,0.490174,0.590261,0,female
0.626726,0.131893,0.677985,0.697138,0.421133,0.513772,0,female
0.668451,0.14352,0.647556,0.684936,0.430002,0.499006,0,female
0.645886,0.090833,0.653105,0.637723,0.346203,0.462383,0,female
0.616956,0.204293,0.588964,0.819832,0.514373,0.67877,0,female
0.514371,0.118951,0.627542,0.704529,0.372401,0.521193,0,female
0.682769,0.220927,0.633272,0.802588,0.476304,0.622273,0,female
0.836705,0.657138,0.233212,0.882393,0.717674,0.827929,0.776753,female
0.828872,0.479279,0.35429,0.855808,0.63015,0.831254,0.762014,female
0.862949,0.639276,0.239218,0.870211,0.733445,0.799969,0.765349,female
0.651469,0.673145,0.174032,0.834615,0.725778,0.700012,0.804739,female
0.710387,0.629776,0.232867,0.927886,0.698017,0.879296,0.694745,female
0.73806,0.499858,0.387099,0.922686,0.666328,0.854876,0.731752,female
0.740898,0.568231,0.266603,0.84115,0.664413,0.763091,0.770425,female
0.779167,0.675614,0.161089,0.868343,0.715023,0.795403,0.782288,female
0.693485,0.405662,0.51063,0.8416,0.678091,0.751039,0.773238,female
0.705003,0.642038,0.204625,0.823339,0.710763,0.725962,0.74084,female
0.529109,0.148158,0.703981,0.658952,0.25922,0.285373,0.625855,female
0.564457,0.184418,0.654806,0.682249,0.248447,0.310913,0.629803,female
0.460064,0.227875,0.626108,0.773098,0.324011,0.449736,0.712513,female
0.561526,0.175297,0.651222,0.707063,0.274532,0.301095,0.630225,female
0.49674,0.198256,0.610513,0.693782,0.320539,0.334293,0.550305,female
0.512433,0.199066,0.621127,0.714129,0.280177,0.335952,0.712341,female
0.562841,0.154645,0.699502,0.695693,0.259914,0.319934,0.79122,female
0.538491,0.199324,0.628789,0.605542,0.225334,0.245243,0.559044,female
0.602987,0.144858,0.770389,0.735372,0.484619,0.594676,0.757658,female
0.520141,0.121662,0.64257,0.631182,0.3473,0.512848,0.704801,female
0.585581,0.235682,0.645593,0.833286,0.450457,0.692276,0.6972,female
0.516329,0.244951,0.638124,0.807891,0.511641,0.713459,0.824561,female
0.49121,0.252014,0.582208,0.854876,0.482512,0.783198,0.68406,female
0.490142,0.371209,0.520948,0.94188,0.600606,0.892953,0.720247,female
0.518828,0.14003,0.774992,0.682727,0.437704,0.573171,0.842399,female
0.606548,0.178444,0.732099,0.76413,0.461205,0.620318,0.819814,female
0.621521,0.385204,0.463178,0.821259,0.551214,0.7657,0.749745,female
0.559332,0.156366,0.638796,0.746871,0.459287,0.666364,0.737768,female
0.496337,0.12538,0.788679,0.600629,0.407338,0.403602,0.178979,female
0.471569,0.531511,0.343506,0.917147,0.619449,0.887313,0.179245,female
0.460776,0.162302,0.732464,0.621822,0.40027,0.419211,0.178114,female
0.557944,0.232119,0.726728,0.751817,0.62329,0.585368,0.178244,female
0.636784,0.247124,0.776524,0.528889,0.426795,0.290695,0.96061,female
0.705931,0.204586,0.719986,0.756653,0.531323,0.632556,0.178792,female
0.60947,0.185702,0.743737,0.675339,0.4589,0.487417,0.178792,female
0.692266,0.214267,0.736086,0.728187,0.536249,0.505824,0.178541,female
0.687211,0.198945,0.756765,0.724611,0.620768,0.59172,0.784254,female
0.694486,0.219889,0.742646,0.727341,0.553668,0.539589,0.178977,female
0.635272,0.126679,0.642762,0.664556,0.410369,0.486706,0,female
0.489296,0.185241,0.635179,0.757589,0.431806,0.56018,0,female
0.655242,0.185738,0.627353,0.757563,0.432228,0.579597,0,female
0.438359,0.104452,0.651443,0.69155,0.437669,0.513429,0,female
0.553817,0.286243,0.571147,0.862037,0.545673,0.770996,0,female
0.692086,0.175148,0.701086,0.728736,0.439836,0.495672,0,female
0.539301,0.328167,0.560864,0.814725,0.527889,0.6216,0,female
0.678911,0.33375,0.568182,0.822549,0.527352,0.643948,0,female
0.562441,0.260219,0.640985,0.773439,0.482949,0.57631,0,female
0.491021,0.118146,0.609235,0.730292,0.44161,0.606437,0,female
0.380958,0.417249,0.103741,0.840198,0.554931,0.74409,0.059384,female
0.538128,0.398821,0.097842,0.822856,0.529996,0.709413,0.034868,female
0.454812,0.379674,0.091511,0.787088,0.517071,0.675182,0.087468,female
0.580889,0.619633,0.13174,0.936383,0.679553,0.917082,0.051055,female
0.574344,0.46428,0.132376,0.849646,0.539149,0.739115,0.075163,female
0.569095,0.511347,0.128651,0.876702,0.604551,0.791201,0.053281,female
0.484957,0.480075,0.116809,0.827411,0.54683,0.715905,0.085796,female
0.521677,0.533852,0.124508,0.83944,0.636072,0.770015,0.030792,female
0.512705,0.441375,0.155947,0.877638,0.541573,0.778895,0.137698,female
0.546925,0.426496,0.110275,0.865845,0.531046,0.729853,0.021915,female
0.80238,0.947492,0.028773,0.113969,0.920295,0.24623,0,female
0.644377,0.914702,0.000192,0.041199,0.958593,0.302131,0,female
0.535021,0.952748,0.000484,0.133593,0.923522,0.29127,0,female
