@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R6,8-11,13-14,16,21'

@attribute IQR numeric
@attribute kurt numeric
@attribute sp.ent numeric
@attribute sfm numeric
@attribute mode numeric
@attribute meanfun numeric
@attribute minfun numeric
@attribute meandom numeric
@attribute label {male,female}

@data
0.092731,10.818675,0.921195,0.531715,0.228598,0.156697,0.015889,0.44875,female
0.088533,5.022465,0.945868,0.655976,0.048267,0.177713,0.020075,2.253551,female
0.067364,5.677813,0.922559,0.506236,0.26106,0.14817,0.015733,0.885851,female
0.041858,14.702111,0.89661,0.416068,0.230971,0.132917,0.016129,0.403993,female
0.035785,19.561051,0.894763,0.432147,0.217691,0.163254,0.016327,0.419398,female
0.046667,7.639542,0.914283,0.499962,0.207755,0.147149,0.015656,0.425881,female
0.050962,9.118889,0.903789,0.442256,0.242315,0.196979,0.036117,1.33625,female
0.061125,5.334993,0.920989,0.510916,0.216473,0.187842,0.017621,1.494271,female
0.041877,13.728153,0.898208,0.457623,0.211232,0.174592,0.015764,0.299862,female
0.064891,4.172856,0.921713,0.489193,0.227883,0.131905,0.015873,0.831101,female
0.052157,6.146623,0.910068,0.45504,0.223268,0.182574,0.021025,0.291667,female
0.070644,14.447494,0.949167,0.698218,0.155873,0.140512,0.016194,0.189062,female
0.05857,7.609287,0.930928,0.572449,0.200572,0.184876,0.019975,0.321562,female
0.051766,8.429033,0.913188,0.474577,0.201017,0.188307,0.069565,0.206149,female
0.05938,4.217959,0.943464,0.625889,0.210389,0.174938,0.021978,0.390214,female
0.100362,3.51907,0.93946,0.579687,0.144671,0.138084,0.017279,0.184152,female
0.04429,8.064512,0.899911,0.442175,0.21244,0.181775,0.018846,0.234766,female
0.050644,9.085739,0.915608,0.512878,0.231102,0.17134,0.016145,0.20662,female
0.065696,6.418796,0.942977,0.611413,0.231219,0.157452,0.016227,0.49116,female
0.073087,4.037734,0.933076,0.580609,0.243957,0.176214,0.018265,0.207813,female
0.160143,6.155128,0.958604,0.710824,0.207185,0.187887,0.041995,0.298234,female
0.140961,4.570412,0.969197,0.786134,0.016018,0.165833,0.017582,0.929129,female
0.152412,4.809448,0.966363,0.763436,0.034433,0.182847,0.026273,0.279605,female
0.120748,8.96922,0.952953,0.695664,0.1956,0.194808,0.053512,0.6875,female
0.171771,4.71694,0.978482,0.842936,0.241771,0.214127,0.168421,0.338405,female
0.145337,5.596726,0.973843,0.801313,0.200352,0.179867,0.02852,0.521739,female
0.161815,2.844063,0.976355,0.818056,0.195503,0.17842,0.016667,0.509301,female
0.152702,7.691564,0.936158,0.614808,0.19357,0.16384,0.066667,0.716518,female
0.167222,5.525481,0.967103,0.772644,0.00732,0.185548,0.03252,0.305589,female
0.173916,5.525962,0.958435,0.699034,0.219285,0.18271,0.042895,0.75625,female
0.154853,14.315189,0.964991,0.754474,0.211106,0.199269,0.017241,0.243359,female
0.171057,6.472859,0.948618,0.678843,0.020624,0.190846,0.030189,0.359375,female
0.133556,7.238168,0.955927,0.698466,0.198382,0.192754,0.0625,0.359063,female
0.170299,8.404158,0.943584,0.676598,0.007313,0.184,0.086486,0.33817,female
0.127113,3.865641,0.957693,0.715485,0.026273,0.1784,0.02168,0.525608,female
0.173638,5.27848,0.959689,0.725848,0.185812,0.194586,0.027397,0.396635,female
0.125746,10.246251,0.945117,0.664387,0.015035,0.191227,0.044444,0.832201,female
0.171343,9.266667,0.965135,0.777006,0.004876,0.187464,0.063492,0.371582,female
0.144142,7.379169,0.952319,0.701159,0.197988,0.182415,0.033827,0.477865,female
0.175695,5.866521,0.964303,0.747514,0.011565,0.191964,0.016684,0.8775,female
0.171881,4.079727,0.959855,0.724073,0.208845,0.19173,0.019277,0.446875,female
0.170099,3.205525,0.965711,0.751655,0.238304,0.176033,0.030189,0.383333,female
0.167867,4.706403,0.951377,0.66789,0.23261,0.192924,0.038647,0.479779,female
0.156139,8.088367,0.965612,0.768918,0.012511,0.175652,0.017778,0.279212,female
0.155121,3.513097,0.975041,0.79829,0.0169,0.17992,0.018824,0.301663,female
0.162288,5.277753,0.963714,0.743834,0.218608,0.20146,0.069264,0.534668,female
0.171255,12.084104,0.962787,0.753093,0.230923,0.193783,0.045845,0.640299,female
0.163236,6.130931,0.971068,0.782441,0.214198,0.193368,0.041451,0.57706,female
0.195527,4.923663,0.952439,0.685526,0.273082,0.194529,0.020075,0.5,female
0.154851,6.708772,0.941309,0.625273,0.1959,0.178228,0.041885,0.664497,female
0.093882,71.271204,0.915355,0.536783,0.050071,0.166523,0.016064,0.225204,female
0.059029,113.914848,0.898311,0.464725,0.050066,0.153984,0.015952,0.135625,female
0.078596,85.617624,0.909245,0.570766,0.050214,0.117018,0.016667,0.108538,female
0.138239,45.889237,0.974285,0.82223,0.050189,0.137531,0.017297,0.130409,female
0.137067,136.735775,0.962921,0.759878,0.050056,0.140644,0.01608,0.161258,female
0.164619,582.44706,0.874067,0.637239,0,0.190065,0.016985,0.007813,female
0.148263,147.727147,0.963174,0.767661,0.05006,0.142987,0.01658,0.161865,female
0.108423,82.809531,0.925455,0.604048,0.05002,0.1491,0.016667,0.244792,female
0.122901,51.399879,0.92439,0.615591,0.050229,0.148348,0.016684,0.212612,female
0.117709,228.497491,0.946567,0.693223,0.050056,0.147149,0.017525,0.175681,female
0.173781,6.700365,0.9471,0.666104,0.210697,0.189649,0.051118,0.921875,female
0.181459,3.650648,0.938146,0.606234,0.060086,0.16846,0.016016,0.599826,female
0.162527,3.78336,0.951301,0.668715,0.199571,0.203223,0.0625,0.441964,female
0.174299,5.713427,0.944845,0.652499,0.008008,0.185729,0.034632,0.342391,female
0.179638,5.057423,0.95046,0.662099,0.230353,0.201392,0.017316,0.373798,female
0.170829,8.547648,0.953742,0.665332,0.19592,0.191199,0.016427,0.31901,female
0.131695,8.883277,0.952193,0.714591,0.012161,0.168044,0.059925,0.623698,female
0.037318,24.486643,0.86263,0.309116,0.049992,0.178112,0.016632,0.17803,female
0.123986,23.909733,0.927606,0.554812,0.050102,0.158126,0.015842,0.195313,female
0.077796,40.121135,0.925342,0.553533,0.049964,0.162009,0.019093,0.157609,female
0.049688,18.281052,0.892815,0.406427,0.050114,0.160368,0.016701,0.218099,female
0.168,9.596586,0.965019,0.783827,0.050129,0.135787,0.016754,0.1875,female
0.056881,12.086212,0.910705,0.477903,0.050275,0.164945,0.017621,0.213542,female
0.057632,18.973032,0.91488,0.526974,0.049982,0.155693,0.016736,0.195052,female
0.056766,27.988709,0.921349,0.5371,0.05006,0.165601,0.016444,0.210205,female
0.064551,11.948492,0.917667,0.493545,0.05002,0.158243,0.017429,0.188657,female
0.146823,11.74831,0.939356,0.587443,0.050214,0.142991,0.016227,0.300781,female
0.031603,12.778028,0.844159,0.241623,0.265252,0.167971,0.015984,0.329282,female
0.02587,14.455758,0.823125,0.204484,0.270567,0.196347,0.02005,0.557031,female
0.025978,11.023461,0.83105,0.207807,0.258375,0.216581,0.064777,0.594643,female
0.0276,13.843297,0.853374,0.308696,0.241445,0.213947,0.01581,0.752378,female
0.03603,12.683562,0.854413,0.307971,0.264458,0.196494,0.021136,0.456845,female
0.022623,13.651094,0.825632,0.186665,0.246936,0.204661,0.016931,0.795496,female
0.035939,7.198747,0.855381,0.256008,0.248961,0.215689,0.029091,0.549279,female
0.032623,14.252101,0.824963,0.201548,0.268392,0.225755,0.062745,0.638849,female
0.025351,10.445064,0.832678,0.247794,0.260749,0.209523,0.017204,0.580181,female
0.025059,16.076526,0.834712,0.249656,0.251112,0.229153,0.060837,0.880729,female
0.014922,29.39199,0.784447,0.036876,0.208236,0.196548,0.017758,0.410938,female
0.073439,10.017586,0.922367,0.545209,0.139903,0.134173,0.01907,0.161979,female
0.052034,10.255745,0.926537,0.555472,0.127901,0.118444,0.019277,0.23625,female
0.093271,13.767898,0.921284,0.556932,0.130878,0.135429,0.01581,0.374155,female
0.062262,11.09187,0.92863,0.570919,0.163304,0.138678,0.016162,0.282589,female
0.037479,14.54002,0.908986,0.516985,0.147368,0.091912,0.01564,0.084821,female
0.048424,10.383293,0.915669,0.523185,0.1441,0.09266,0.01581,0.15,female
0.042256,14.186568,0.912146,0.538652,0.153678,0.142132,0.016736,0.549769,female
0.030222,22.656397,0.878448,0.446044,0.160114,0.097645,0.015717,0.078325,female
0.046427,13.37047,0.923195,0.559665,0.164094,0.092691,0.016,0.078613,female
0.06932,9.365479,0.934023,0.580761,0.149817,0.125416,0.016129,0.502887,female
0.153725,7.58144,0.962093,0.738187,0.174314,0.171961,0.026578,1.044271,female
0.165513,4.626268,0.960339,0.705241,0.060031,0.181477,0.022695,0.535156,female
0.127503,3.378417,0.976463,0.807726,0.203459,0.163012,0.020833,0.777209,female
0.079299,4.830225,0.941751,0.618584,0.203542,0.190072,0.047478,0.738582,female
0.132908,7.122326,0.952126,0.700683,0.230588,0.19881,0.095238,0.872768,female
0.109033,6.979253,0.917465,0.511028,0.201346,0.193539,0.0199,0.443182,female
0.023126,24.413116,0.838184,0.141782,0.199238,0.172201,0.073394,1.04387,female
0.040033,8.97493,0.871154,0.172296,0.17866,0.13532,0.016427,0.71875,female
0.042381,17.269026,0.863011,0.167432,0.171753,0.143391,0.015936,1.451302,female
0.036018,8.370157,0.864842,0.125105,0.173374,0.14182,0.017316,0.65332,female
0.157128,4.445334,0.972161,0.78759,0.21242,0.148854,0.015889,0.485085,female
0.029474,13.488562,0.82606,0.108264,0.178843,0.163047,0.026144,0.79375,female
0.048414,5.90147,0.877956,0.1061,0.200708,0.161967,0.044693,1.534951,female
0.034096,11.25905,0.838213,0.129738,0.175129,0.145136,0.016478,1.489062,female
0.033356,23.445858,0.838634,0.132974,0.178598,0.156325,0.016016,1.270312,female
0.035364,8.385497,0.851916,0.119268,0.173326,0.170847,0.015702,0.628906,female
0.039414,10.807668,0.904982,0.351996,0.189768,0.169722,0.016754,0.583333,female
0.033143,7.052427,0.831152,0.2051,0.174,0.163618,0.037647,0.765625,female
0.03643,7.80144,0.864232,0.2775,0.181548,0.170741,0.036782,0.451823,female
0.029175,7.24641,0.840933,0.212158,0.170501,0.178872,0.081633,0.19184,female
0.029075,17.640211,0.841379,0.308101,0.172063,0.164002,0.022567,0.204044,female
0.022462,25.92244,0.805992,0.21244,0.163692,0.169975,0.019753,0.69043,female
0.021048,11.154348,0.816741,0.202109,0.162018,0.159755,0.016145,0.969375,female
0.034167,10.56727,0.843056,0.235185,0.162778,0.15902,0.016113,0.767428,female
0.026963,11.22937,0.852621,0.28065,0.164543,0.157736,0.026622,0.493952,female
0.027772,15.510407,0.815591,0.203101,0.172717,0.171749,0.044321,0.773438,female
0.023684,15.917992,0.817365,0.233875,0.175789,0.172607,0.084656,0.859375,female
0.029662,11.528488,0.852756,0.293614,0.187178,0.167403,0.051613,0.748605,female
0.030131,12.767946,0.826029,0.196993,0.167927,0.178054,0.085561,0.432155,female
0.033649,14.784439,0.849835,0.292049,0.173495,0.174887,0.017467,1.002717,female
0.021047,13.465859,0.822353,0.212119,0.182095,0.172216,0.016211,0.279514,female
0.030583,10.354926,0.817872,0.181513,0.166505,0.165879,0.05694,0.201389,female
0.105502,13.950115,0.905599,0.53506,0.18764,0.161951,0.017937,0.786328,female
0.030833,18.854104,0.83291,0.22753,0.167917,0.169357,0.055172,0.287224,female
0.032941,12.867535,0.85381,0.295184,0.17107,0.164493,0.021563,0.543174,female
0.040584,13.157317,0.868581,0.32094,0.171595,0.162001,0.038462,0.61603,female
0.033448,11.426113,0.849639,0.257825,0.17,0.159146,0.017241,1.277158,female
0.028817,18.60642,0.889855,0.470417,0.164946,0.164477,0.042895,0.740579,female
0.035345,15.147455,0.880825,0.423669,0.169546,0.16377,0.07767,0.182692,female
0.024603,12.70221,0.834589,0.300903,0.162455,0.152717,0.049231,0.802083,female
0.039483,24.230741,0.864874,0.340182,0.16771,0.171083,0.033333,0.825247,female
0.026486,10.634506,0.832225,0.28699,0.177838,0.145491,0.029851,0.640024,female
0.128281,10.656672,0.920322,0.513792,0.166786,0.159179,0.02346,0.793973,female
0.027933,13.663951,0.834798,0.290494,0.162212,0.155664,0.037383,0.231027,female
0.016585,16.139626,0.766037,0.165021,0.185854,0.150385,0.016667,1.199219,female
0.040299,15.371393,0.868479,0.34978,0.171045,0.171535,0.091429,0.194661,female
0.035686,16.059178,0.877704,0.438459,0.181481,0.159961,0.017978,0.198893,female
0.031517,17.082381,0.829992,0.245323,0.164437,0.17522,0.060837,0.557292,female
0.026771,10.252767,0.843441,0.250192,0.183298,0.174571,0.032389,1.364375,female
0.022581,14.229843,0.829131,0.260984,0.180946,0.162366,0.036697,0.949544,female
0.024571,13.052365,0.820681,0.302646,0.189143,0.178143,0.158416,0.184659,female
0.030427,10.939184,0.840538,0.268711,0.190168,0.17623,0.067797,0.184211,female
0.030783,6.287353,0.830392,0.233418,0.17247,0.172804,0.034335,0.203125,female
0.037263,8.445819,0.858266,0.24736,0.181593,0.176297,0.042105,0.653356,female
0.022382,20.365574,0.792733,0.216424,0.191348,0.166264,0.027257,0.235417,female
0.038621,15.857027,0.860848,0.317472,0.16,0.168026,0.081633,0.507813,female
0.019254,19.69172,0.825177,0.25885,0.16749,0.174703,0.146789,0.681452,female
0.024176,15.012035,0.853113,0.340283,0.176484,0.169018,0.066946,0.541903,female
0.048276,7.64193,0.868521,0.320349,0.165517,0.172247,0.040404,1.372396,female
0.025455,18.560294,0.84742,0.24611,0.16925,0.168509,0.016427,0.988281,female
0.029486,18.41775,0.841949,0.232826,0.172603,0.170298,0.021448,0.668347,female
0.027467,11.780553,0.840314,0.26939,0.1648,0.164484,0.033058,0.676794,female
0.034332,8.369805,0.834362,0.23204,0.168229,0.163658,0.018824,0.578125,female
0.033704,6.716461,0.850385,0.23466,0.203663,0.170231,0.01608,0.685547,female
0.028373,17.814357,0.883531,0.442196,0.169615,0.17467,0.017149,0.844618,female
0.026655,14.383955,0.83678,0.227687,0.172366,0.17505,0.037647,0.810547,female
0.032016,9.013873,0.856224,0.298322,0.179739,0.164707,0.016529,0.565937,female
0.033326,12.53214,0.859125,0.304502,0.16187,0.152423,0.029795,0.740625,female
0.03709,6.987666,0.869629,0.338455,0.181194,0.166865,0.030132,0.592052,female
0.030299,9.908801,0.844787,0.239938,0.198507,0.174929,0.05298,0.269252,female
0.025007,17.957915,0.823999,0.261475,0.178836,0.166718,0.016377,0.549753,female
0.029258,10.37771,0.859103,0.332855,0.179955,0.1737,0.019048,0.472147,female
0.023032,13.736303,0.831025,0.212024,0.190129,0.167675,0.021277,0.756836,female
0.027906,19.286248,0.881285,0.415102,0.172308,0.168612,0.054795,0.695913,female
0.020955,19.52568,0.842949,0.284527,0.173628,0.168936,0.016097,0.312289,female
0.024889,21.836228,0.839558,0.261354,0.164782,0.156155,0.016244,0.430147,female
0.038182,8.101767,0.861211,0.251207,0.163896,0.149157,0.024502,0.47309,female
0.028385,12.712566,0.821229,0.257249,0.166942,0.158578,0.01837,0.375601,female
0.024338,21.794666,0.826866,0.246242,0.160319,0.153981,0.029412,0.504136,female
0.02292,14.29752,0.816742,0.226999,0.164469,0.164342,0.020833,0.596128,female
0.025568,12.54912,0.843488,0.285398,0.175721,0.16396,0.019608,0.634968,female
0.048729,9.290798,0.867046,0.278393,0.176869,0.172368,0.042781,0.519097,female
0.029655,25.777559,0.823618,0.232398,0.164483,0.154692,0.03125,0.560156,female
0.02169,10.406972,0.818552,0.192606,0.18338,0.168737,0.037037,0.693209,female
0.030347,10.027392,0.851372,0.295386,0.206763,0.179154,0.078049,1.53079,female
0.046376,7.308963,0.866241,0.236268,0.173037,0.169441,0.024653,0.550521,female
0.040952,6.90486,0.87199,0.351325,0.177778,0.172424,0.075472,0.236506,female
0.034262,8.50761,0.833188,0.209671,0.168158,0.179046,0.153846,0.557726,female
0.017567,14.712232,0.747695,0.106801,0.19057,0.168579,0.024169,0.257161,female
0.035464,11.16206,0.844339,0.231124,0.174958,0.179598,0.024169,0.949609,female
0.024381,13.112357,0.820881,0.182416,0.169408,0.174194,0.08,0.215248,female
0.036277,9.3331,0.859677,0.290416,0.172226,0.166094,0.043597,0.746484,female
0.027786,17.319945,0.856079,0.375275,0.179115,0.16966,0.018161,0.258301,female
0.021175,15.179379,0.823984,0.216122,0.179083,0.167377,0.043478,0.833008,female
0.043077,14.331797,0.847972,0.276973,0.171877,0.156718,0.04611,0.623535,female
0.039206,6.806067,0.862152,0.27567,0.184609,0.170985,0.018757,0.692595,female
0.022355,12.677074,0.816435,0.247042,0.190579,0.172206,0.061776,0.189453,female
0.034529,13.039851,0.899023,0.484542,0.172018,0.167055,0.029304,0.847656,female
0.023364,10.324472,0.801625,0.197544,0.191656,0.162627,0.020699,0.509868,female
0.031346,15.699351,0.850544,0.319835,0.176805,0.156944,0.016684,0.244141,female
0.034693,10.407879,0.85358,0.31735,0.169093,0.176315,0.047337,0.183594,female
0.020225,16.125548,0.816218,0.216515,0.169213,0.163617,0.025,0.976326,female
0.025215,12.551097,0.81592,0.221766,0.172691,0.164132,0.064777,0.206861,female
0.034045,15.496201,0.848722,0.290096,0.162581,0.160317,0.01564,0.947266,female
0.041921,10.070999,0.896255,0.505113,0.188249,0.16661,0.043956,0.566406,female
0.024912,11.983435,0.820294,0.213677,0.182807,0.170652,0.025078,0.645312,female
0.030233,20.07398,0.803241,0.189572,0.176279,0.163305,0.072727,0.845833,female
0.024915,10.920934,0.833917,0.23981,0.182316,0.174009,0.079602,0.205295,female
0.031518,13.55095,0.845562,0.291419,0.169319,0.167259,0.026316,0.226151,female
0.033093,12.097505,0.892325,0.447629,0.169925,0.167117,0.065306,0.673135,female
0.032153,15.464345,0.874367,0.377036,0.155853,0.169212,0.069565,0.356061,female
0.039872,39.938237,0.842795,0.287726,0.155027,0.157304,0.063241,1.024687,female
0.033785,14.526101,0.820643,0.205586,0.167074,0.169568,0.044944,0.708705,female
0.027248,12.740461,0.831027,0.238261,0.168658,0.158211,0.031434,0.599159,female
0.040247,7.759717,0.842134,0.228621,0.173539,0.177042,0.037037,0.460938,female
0.019226,34.136764,0.800227,0.223223,0.173733,0.164371,0.015702,0.898828,female
0.035799,9.109723,0.857857,0.323957,0.193059,0.174824,0.017877,0.654018,female
0.0544,13.365289,0.906817,0.44964,0.050133,0.161213,0.017094,0.209321,female
0.055808,21.96558,0.909747,0.479467,0.05006,0.171696,0.017372,0.181885,female
0.062588,22.392256,0.926618,0.550262,0.050029,0.146154,0.016649,0.179265,female
0.037685,11.830639,0.875828,0.410387,0.050246,0.143441,0.015733,0.196546,female
0.0696,10.809571,0.923527,0.52465,0.050133,0.158002,0.016913,0.465517,female
0.069045,7.574773,0.892704,0.348168,0.050214,0.154557,0.01741,0.228237,female
0.085512,12.428735,0.932352,0.563884,0.050056,0.148659,0.018265,0.301185,female
0.06212,8.360208,0.906087,0.435548,0.050156,0.138612,0.016667,0.183002,female
0.052356,9.111364,0.915902,0.489534,0.050052,0.168338,0.016684,0.22614,female
0.061067,6.917745,0.914751,0.473694,0.050133,0.164235,0.016444,0.212554,female
0.044458,12.313774,0.922825,0.533854,0,0.152477,0.017857,0.142578,female
0.04183,15.663146,0.897693,0.431623,0,0.164624,0.024427,0.133854,female
0.051046,9.577864,0.908414,0.446981,0,0.189045,0.016913,0.88875,female
0.050736,20.778454,0.923872,0.512662,0,0.17241,0.016967,0.552002,female
0.045904,14.277923,0.908296,0.451007,0,0.169674,0.016512,0.128125,female
0.048668,23.523437,0.905327,0.439105,0,0.177271,0.01564,0.125625,female
0.036146,15.485412,0.893838,0.409585,0,0.173162,0.017039,0.344835,female
0.063112,32.075579,0.938153,0.584005,0,0.167895,0.015748,0.149457,female
0.042828,14.062959,0.910095,0.456989,0,0.149217,0.01867,0.155172,female
0.067065,13.514928,0.933957,0.538465,0,0.179878,0.047478,0.220881,female
0.170738,9.583577,0.953377,0.704237,0.217491,0.207905,0.017544,0.610754,female
0.128467,19.967063,0.946908,0.706917,0.213364,0.206479,0.06867,0.338942,female
0.166493,13.204733,0.950413,0.681699,0.214298,0.212683,0.054054,0.78418,female
0.174542,5.560671,0.941751,0.601127,0.225327,0.174179,0.016824,0.633333,female
0.164235,5.115927,0.964448,0.745641,0.194529,0.184906,0.032064,0.380208,female
0.133358,7.69973,0.963183,0.725957,0.204891,0.189945,0.020382,0.197266,female
0.149608,12.0619,0.943341,0.651973,0.215719,0.190461,0.018454,0.859375,female
0.175129,6.82631,0.949958,0.678018,0.219041,0.197429,0.021053,0.700893,female
0.11097,6.47041,0.943451,0.642259,0.216507,0.181829,0.020151,0.796274,female
0.167149,8.352815,0.939007,0.622045,0.207435,0.183926,0.081633,0.407484,female
0.04977,8.494306,0.899004,0.266904,0.175239,0.151901,0.01564,1.045313,female
0.058388,7.111128,0.904673,0.287491,0.176345,0.158337,0.022409,1.12207,female
0.068716,3.912539,0.926781,0.39939,0.199504,0.13933,0.032787,0.548438,female
0.05622,7.971063,0.910712,0.279577,0.176463,0.157803,0.016244,0.977163,female
0.061677,12.715922,0.90748,0.306337,0.154085,0.146007,0.01631,0.871652,female
0.061869,6.227631,0.912431,0.307674,0.199456,0.148864,0.022535,0.48776,female
0.051312,9.473103,0.907945,0.294762,0.221542,0.158042,0.018433,0.550951,female
0.061931,11.56968,0.886007,0.234557,0.156532,0.153609,0.040609,0.517578,female
0.048986,11.694666,0.917601,0.516221,0.212144,0.165352,0.016393,0.195012,female
0.043473,15.636732,0.892246,0.450262,0.197344,0.150268,0.024883,0.143415,female
0.070572,4.308848,0.941427,0.594892,0.195216,0.162183,0.016162,0.164567,female
0.072775,7.938165,0.935248,0.611967,0.230877,0.149574,0.015686,0.19894,female
0.074453,11.358503,0.946681,0.668181,0.191537,0.145,0.016048,0.183239,female
0.102782,3.60163,0.967853,0.75665,0.201669,0.144806,0.016194,0.192522,female
0.047838,8.971743,0.90479,0.498886,0.235872,0.150029,0.015889,0.174479,female
0.056968,6.777291,0.924599,0.53689,0.229548,0.166,0.015936,0.209635,female
0.106108,13.44741,0.938501,0.654076,0.209928,0.168726,0.017279,0.180556,female
0.051721,14.262154,0.920399,0.574005,0.206575,0.157403,0.023358,0.276242,female
0.044356,10.422759,0.884811,0.362204,0.050114,0.145934,0.016097,0.251736,female
0.140881,13.326002,0.961835,0.752104,0.050189,0.141424,0.016598,0.316406,female
0.053132,8.716056,0.889968,0.374785,0.049872,0.139459,0.01686,0.236753,female
0.069725,5.766831,0.921602,0.508718,0.049908,0.157151,0.016632,0.25,female
0.073291,10.460379,0.867354,0.271194,0.268971,0.171505,0.019488,0.268229,female
0.063181,5.862619,0.922779,0.546754,0.050062,0.184095,0.016754,0.316761,female
0.058693,7.816939,0.902992,0.429764,0.050062,0.166532,0.016667,0.264915,female
0.065482,8.969077,0.915852,0.4446,0.049992,0.181607,0.016529,0.204545,female
0.06184,7.786476,0.914982,0.513838,0.219591,0.180687,0.01658,0.242766,female
0.066818,14.541175,0.915646,0.471817,0.050114,0.182011,0.018307,0.260216,female
0.044665,25.387022,0.900368,0.42919,0,0.17123,0.021277,0.241122,female
0.058583,27.16837,0.923007,0.488415,0,0.144652,0.01564,0.144003,female
0.058702,30.849994,0.923001,0.504066,0,0.174866,0.056338,0.197591,female
0.039383,32.575486,0.906936,0.450731,0,0.135378,0.016427,0.066406,female
0.082588,113.941512,0.948424,0.658345,0,0.156399,0.015952,0.095937,female
0.056185,31.371397,0.915986,0.436418,0,0.181574,0.021136,0.231563,female
0.092552,91.42319,0.936911,0.537923,0,0.153757,0.016113,0.068296,female
0.093879,101.039376,0.938815,0.555937,0,0.179175,0.032454,0.151654,female
0.076403,21.113053,0.926864,0.501417,0,0.15797,0.015842,0.184896,female
0.042637,39.324417,0.916364,0.525701,0,0.144966,0.01564,0.216595,female
0.113724,10.178822,0.94311,0.636657,0.016628,0.124927,0.016129,0.188859,female
0.109344,9.717257,0.938889,0.608706,0.009763,0.153543,0.016,0.252197,female
0.104794,9.575713,0.930185,0.581113,0.024491,0.138373,0.016293,0.436663,female
0.161824,8.659579,0.966516,0.776099,0.014295,0.161328,0.016211,0.283333,female
0.124902,7.522361,0.945408,0.632647,0.021046,0.160137,0.023881,0.240057,female
0.136088,7.191967,0.951992,0.674632,0.014919,0.159181,0.015748,0.248816,female
0.128656,7.683517,0.939998,0.613939,0.024023,0.143862,0.020151,0.257813,female
0.141437,10.236176,0.942925,0.657554,0.008622,0.150548,0.016244,0.320937,female
0.119458,4.652448,0.95222,0.664712,0.038555,0.148914,0.019851,0.255774,female
0.115922,7.406555,0.949351,0.625181,0.006136,0.155145,0.017186,0.215298,female
0.239746,800.272488,0.766385,0.235353,0,0.201656,0.016,0.007813,female
0.231953,666.681024,0.748676,0.280412,0,0.172888,0.016913,0.007813,female
0.240995,513.879648,0.77116,0.271657,0,0.152977,0.016,0.007813,female
0.245965,624.939169,0.777702,0.264933,0,0.187657,0.015968,0.007813,female
0.2453,680.485837,0.768258,0.288361,0,0.182116,0.015984,0.007813,female
0.240673,770.501237,0.750023,0.214378,0,0.188858,0.016048,0.007813,female
0.236307,810.449203,0.738651,0.276171,0,0.175442,0.017094,0.007813,female
0.248192,824.136041,0.765957,0.219573,0,0.182943,0.016113,0.007813,female
0.252225,720.498366,0.748495,0.246323,0,0.19548,0.016632,0.007813,female
0.24877,667.733067,0.747569,0.240213,0,0.184696,0.016771,0.007813,female
0.073709,35.655663,0.93092,0.575286,0,0.149335,0.027257,0.663462,female
0.10475,73.829765,0.9401,0.55575,0,0.145062,0.016162,0.084635,female
0.059603,41.438141,0.906537,0.438744,0,0.137827,0.026936,0.186298,female
0.078412,36.757162,0.937305,0.566266,0,0.156444,0.030075,0.133821,female
0.094761,56.01628,0.944722,0.576246,0,0.147814,0.016913,0.064823,female
0.098519,57.779308,0.875255,0.446786,0,0.187905,0.033543,0.085938,female
0.092088,64.416052,0.896396,0.446445,0,0.170038,0.023222,0.099946,female
0.162637,41.155866,0.908195,0.499168,0,0.188951,0.027634,0.182566,female
0.040547,28.198352,0.904631,0.448051,0,0.161053,0.017505,0.190717,female
0.091659,60.953241,0.939583,0.55973,0,0.147771,0.015764,0.153546,female
0.036618,7.833977,0.852008,0.136175,0.198248,0.190332,0.021622,1.364258,female
0.044678,10.798038,0.86938,0.16029,0.226299,0.186654,0.023121,0.79974,female
0.045752,9.294968,0.860738,0.210884,0.18415,0.159956,0.027119,0.898438,female
0.029874,15.158649,0.850763,0.201765,0.193501,0.183362,0.017778,0.935397,female
0.031022,14.562335,0.861835,0.22135,0.197341,0.182781,0.029685,1.055226,female
0.043483,7.372721,0.869482,0.179791,0.223418,0.17806,0.037915,1.13151,female
0.070851,3.271853,0.895565,0.198001,0.19654,0.169677,0.017837,1.740885,female
0.02951,7.139244,0.857263,0.177914,0.189412,0.188897,0.025932,0.508878,female
0.045858,11.066035,0.877562,0.188399,0.220555,0.182308,0.020725,0.474609,female
0.036238,12.040941,0.862682,0.174607,0.183085,0.186066,0.07619,0.714154,female
0.03937,10.352931,0.864479,0.165662,0.185904,0.184609,0.021769,1.107759,female
0.038662,6.67446,0.861819,0.15492,0.226691,0.193159,0.017335,1.109086,female
0.04044,7.296761,0.85787,0.175168,0.172023,0.179518,0.028269,0.642188,female
0.031437,12.748807,0.841897,0.154743,0.21166,0.163315,0.020253,0.813859,female
0.038687,7.833361,0.873035,0.205702,0.200254,0.190959,0.062016,0.831055,female
0.033969,4.74193,0.870154,0.207927,0.197019,0.159933,0.01766,0.454504,female
0.047319,4.625509,0.889586,0.2005,0.21507,0.174615,0.018519,1.007512,female
0.042859,4.494539,0.87365,0.168127,0.196951,0.18876,0.06015,0.472917,female
0.036513,13.422534,0.866927,0.208558,0.214198,0.181905,0.016842,1.044271,female
0.172462,3.588617,0.96564,0.758995,0.191052,0.181397,0.084211,0.445747,female
