@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R2,6,8,10-11,13-16,18,21'

@attribute sd numeric
@attribute IQR numeric
@attribute kurt numeric
@attribute sfm numeric
@attribute mode numeric
@attribute meanfun numeric
@attribute minfun numeric
@attribute maxfun numeric
@attribute meandom numeric
@attribute maxdom numeric
@attribute label {male,female}

@data
0.062124,0.110758,10.580525,0.478228,0.120591,0.114064,0.035971,0.188679,0.654297,3.457031,male
0.060395,0.109458,12.116766,0.43933,0.113342,0.109134,0.041667,0.277778,0.932242,3.950195,male
0.06096,0.109297,17.889424,0.463351,0.110131,0.114819,0.052083,0.263158,0.575421,3.955078,male
0.058855,0.105089,18.650106,0.470701,0.107392,0.101935,0.048077,0.119048,0.625904,3.964844,male
0.060025,0.103167,8.164822,0.491228,0.113618,0.115567,0.034247,0.27027,0.574261,2.827148,male
0.059072,0.104186,19.470467,0.454094,0.111186,0.121602,0.040816,0.263158,0.45105,0.795898,male
0.06023,0.111032,14.333682,0.385642,0.106708,0.104192,0.013369,0.222222,0.429145,0.795898,male
0.063865,0.117858,10.014721,0.425689,0.116825,0.115603,0.044053,0.25641,0.467187,0.795898,male
0.060335,0.111593,20.298964,0.41258,0.114815,0.110352,0.019231,0.27027,0.420532,0.771484,male
0.059852,0.108918,20.799925,0.401169,0.110649,0.115299,0.079365,0.25,0.460938,0.786133,male
0.082782,0.162202,19.929617,0.679223,0.049926,0.185042,0.023022,0.275862,0.272964,0.742188,female
0.067789,0.050579,19.865482,0.506099,0.05002,0.15959,0.018713,0.266667,0.25897,0.804688,female
0.061974,0.051265,14.921964,0.425289,0.049961,0.156465,0.016194,0.266667,0.250446,0.898438,female
0.072087,0.075344,10.061489,0.524209,0.193435,0.182629,0.024922,0.275862,0.269531,0.703125,female
0.05755,0.059416,5.670912,0.343548,0.050165,0.162043,0.016807,0.262295,0.260789,0.8125,female
0.071344,0.058248,17.79122,0.491709,0.050073,0.168343,0.015936,0.271186,0.253125,0.914063,female
0.077964,0.113291,12.822157,0.580274,0.241551,0.162259,0.016842,0.275862,0.207332,0.546875,female
0.068569,0.063046,7.537126,0.409583,0.050066,0.163077,0.016754,0.275862,0.205,0.757813,female
0.062668,0.052824,9.766254,0.449973,0.050062,0.162897,0.016684,0.271186,0.357244,0.929688,female
0.069538,0.047248,12.557136,0.526946,0.050102,0.143819,0.015764,0.271186,0.222982,1.015625,female
0.038089,0.044129,9.898559,0.26059,0.208638,0.170613,0.032854,0.275862,0.839015,6.992188,female
0.038431,0.042572,19.036583,0.27753,0.210639,0.157393,0.015826,0.246154,0.647629,5.953125,female
0.043268,0.059583,5.224913,0.309484,0.193103,0.162553,0.059259,0.271186,0.65625,6.820313,female
0.045272,0.055771,5.955017,0.337722,0.15677,0.156678,0.018913,0.258065,0.797917,5.953125,female
0.045254,0.0633,6.354831,0.321683,0.16298,0.15458,0.015842,0.253968,0.451865,2.609375,female
0.041713,0.049626,8.094649,0.269968,0.177692,0.18661,0.016495,0.275862,0.336648,0.664063,female
0.088124,0.169725,5.673614,0.569033,0.232255,0.198199,0.061776,0.275862,0.741146,3.96875,female
0.07982,0.122604,5.961927,0.72363,0,0.160708,0.015857,0.258065,1.032552,5.132813,female
0.085694,0.163528,5.695332,0.622022,0.021692,0.175173,0.036199,0.228571,1.224121,5.953125,female
0.0883,0.169705,3.992318,0.747201,0.16738,0.195872,0.055556,0.275862,0.411932,2.976563,female
0.087557,0.165128,6.765329,0.747374,0.008836,0.189172,0.016,0.262295,0.680707,4.914063,female
0.086975,0.163136,5.047261,0.696907,0.169364,0.178265,0.041667,0.275862,0.367647,0.914063,female
0.090561,0.181481,3.957055,0.724561,0.260202,0.193687,0.057348,0.258065,0.462358,0.742188,female
0.067799,0.109923,2.209673,0.762459,0.03592,0.193369,0.026059,0.25,0.372283,0.90625,female
0.085216,0.167092,4.788478,0.620471,0.193518,0.187219,0.032787,0.238806,0.610609,3.773438,female
0.085752,0.149403,6.619172,0.768796,0.220448,0.190429,0.068966,0.271186,0.726563,3.523438,female
0.078448,0.13909,2.997758,0.662665,0.178414,0.160506,0.016684,0.235294,0.825893,4.390625,female
0.083574,0.150479,11.595644,0.718422,0.213591,0.187319,0.050794,0.275862,0.608696,3.40625,female
0.080538,0.129984,6.115742,0.601286,0.203879,0.189002,0.040921,0.253968,0.172585,0.5625,female
0.084946,0.161021,5.538644,0.688808,0.014586,0.18955,0.03125,0.266667,0.776563,4.671875,female
0.091578,0.186555,14.977292,0.674005,0.007342,0.195894,0.105263,0.246154,0.78824,3.5,female
0.072735,0.050838,120.469444,0.368235,0.050056,0.167177,0.016649,0.275862,0.152478,0.71875,female
0.065011,0.048195,159.098073,0.333316,0.050114,0.163877,0.016113,0.271186,0.15625,0.789063,female
0.06543,0.046702,175.696791,0.386447,0.050114,0.131372,0.016684,0.266667,0.089844,0.40625,female
0.077676,0.140863,73.512156,0.63122,0.050062,0.143875,0.016667,0.275862,0.182528,0.757813,female
0.062357,0.044828,58.202772,0.338165,0.050165,0.150005,0.016048,0.271186,0.162574,0.734375,female
0.069076,0.043097,150.626698,0.378078,0.049982,0.159363,0.018265,0.266667,0.165104,0.640625,female
0.075746,0.067784,124.648059,0.447922,0.05006,0.147165,0.015748,0.275862,0.173584,0.617188,female
0.0647,0.0536,47.254702,0.393757,0.050133,0.160405,0.016842,0.266667,0.224138,0.554688,female
0.069486,0.054435,46.590196,0.384833,0.050198,0.184561,0.017354,0.258065,0.222147,0.859375,female
0.061768,0.042658,42.712962,0.369092,0.050102,0.17816,0.025518,0.266667,0.188368,0.734375,female
0.036543,0.036819,15.53805,0.169242,0.191227,0.174259,0.022631,0.275862,0.719172,6.984375,female
0.057805,0.040763,24.293758,0.432588,0.200173,0.15018,0.017186,0.25,0.462813,1.90625,female
0.051145,0.051548,8.188318,0.405039,0.182371,0.192564,0.029575,0.275862,0.444063,0.867188,female
0.082691,0.092731,10.818675,0.531715,0.228598,0.156697,0.015889,0.271186,0.44875,4.101563,female
0.06907,0.088533,5.022465,0.655976,0.048267,0.177713,0.020075,0.271186,2.253551,5.382813,female
0.066577,0.067364,5.677813,0.506236,0.26106,0.14817,0.015733,0.275862,0.885851,6.742188,female
0.059611,0.041858,14.702111,0.416068,0.230971,0.132917,0.016129,0.275862,0.403993,5.140625,female
0.062991,0.035785,19.561051,0.432147,0.217691,0.163254,0.016327,0.275862,0.419398,5.289063,female
0.0679,0.046667,7.639542,0.499962,0.207755,0.147149,0.015656,0.275862,0.425881,6.546875,female
0.065777,0.050962,9.118889,0.442256,0.242315,0.196979,0.036117,0.275862,1.33625,7,female
0.06339,0.061125,5.334993,0.510916,0.216473,0.187842,0.017621,0.258065,1.494271,6.96875,female
0.057147,0.041877,13.728153,0.457623,0.211232,0.174592,0.015764,0.275862,0.299862,5.101563,female
0.069408,0.064891,4.172856,0.489193,0.227883,0.131905,0.015873,0.275862,0.831101,6.539063,female
0.05224,0.052157,6.146623,0.45504,0.223268,0.182574,0.021025,0.275862,0.291667,2.070313,female
0.067437,0.070644,14.447494,0.698218,0.155873,0.140512,0.016194,0.235294,0.189062,0.367188,female
0.061148,0.05857,7.609287,0.572449,0.200572,0.184876,0.019975,0.262295,0.321562,3.539063,female
0.058098,0.051766,8.429033,0.474577,0.201017,0.188307,0.069565,0.262295,0.206149,0.382813,female
0.059515,0.05938,4.217959,0.625889,0.210389,0.174938,0.021978,0.242424,0.390214,3.914063,female
0.064057,0.100362,3.51907,0.579687,0.144671,0.138084,0.017279,0.271186,0.184152,0.273438,female
0.053213,0.04429,8.064512,0.442175,0.21244,0.181775,0.018846,0.275862,0.234766,0.460938,female
0.062374,0.050644,9.085739,0.512878,0.231102,0.17134,0.016145,0.275862,0.20662,0.46875,female
0.070237,0.065696,6.418796,0.611413,0.231219,0.157452,0.016227,0.258065,0.49116,3.679688,female
0.060531,0.073087,4.037734,0.580609,0.243957,0.176214,0.018265,0.25,0.207813,0.257813,female
0.086332,0.160143,6.155128,0.710824,0.207185,0.187887,0.041995,0.242424,0.298234,0.851563,female
0.078226,0.140961,4.570412,0.786134,0.016018,0.165833,0.017582,0.238806,0.929129,5.507813,female
0.085195,0.152412,4.809448,0.763436,0.034433,0.182847,0.026273,0.253968,0.279605,0.742188,female
0.08061,0.120748,8.96922,0.695664,0.1956,0.194808,0.053512,0.275862,0.6875,3.648438,female
0.087524,0.171771,4.71694,0.842936,0.241771,0.214127,0.168421,0.262295,0.338405,0.789063,female
0.08202,0.145337,5.596726,0.801313,0.200352,0.179867,0.02852,0.275862,0.521739,3.875,female
0.086971,0.161815,2.844063,0.818056,0.195503,0.17842,0.016667,0.275862,0.509301,3.898438,female
0.083224,0.152702,7.691564,0.614808,0.19357,0.16384,0.066667,0.238806,0.716518,3,female
0.086812,0.167222,5.525481,0.772644,0.00732,0.185548,0.03252,0.271186,0.305589,0.90625,female
0.090634,0.173916,5.525962,0.699034,0.219285,0.18271,0.042895,0.275862,0.75625,4.9375,female
0.084412,0.154853,14.315189,0.754474,0.211106,0.199269,0.017241,0.258065,0.243359,0.664063,female
0.091542,0.171057,6.472859,0.678843,0.020624,0.190846,0.030189,0.275862,0.359375,0.71875,female
0.0812,0.133556,7.238168,0.698466,0.198382,0.192754,0.0625,0.262295,0.359063,0.921875,female
0.088799,0.170299,8.404158,0.676598,0.007313,0.184,0.086486,0.258065,0.33817,0.710938,female
0.080078,0.127113,3.865641,0.715485,0.026273,0.1784,0.02168,0.253968,0.525608,4.257813,female
0.091723,0.173638,5.27848,0.725848,0.185812,0.194586,0.027397,0.275862,0.396635,1.070313,female
0.079409,0.125746,10.246251,0.664387,0.015035,0.191227,0.044444,0.258065,0.832201,3.382813,female
0.088643,0.171343,9.266667,0.777006,0.004876,0.187464,0.063492,0.258065,0.371582,3.164063,female
0.078146,0.144142,7.379169,0.701159,0.197988,0.182415,0.033827,0.258065,0.477865,3.179688,female
0.088923,0.175695,5.866521,0.747514,0.011565,0.191964,0.016684,0.275862,0.8775,5.414063,female
0.089151,0.171881,4.079727,0.724073,0.208845,0.19173,0.019277,0.271186,0.446875,2.664063,female
0.086854,0.170099,3.205525,0.751655,0.238304,0.176033,0.030189,0.246154,0.383333,0.976563,female
0.089942,0.167867,4.706403,0.66789,0.23261,0.192924,0.038647,0.266667,0.479779,3.023438,female
0.083746,0.156139,8.088367,0.768918,0.012511,0.175652,0.017778,0.266667,0.279212,0.992188,female
0.086539,0.155121,3.513097,0.79829,0.0169,0.17992,0.018824,0.275862,0.301663,1.117188,female
0.084731,0.162288,5.277753,0.743834,0.218608,0.20146,0.069264,0.275862,0.534668,3.164063,female
0.087701,0.171255,12.084104,0.753093,0.230923,0.193783,0.045845,0.266667,0.640299,3.5625,female
0.08481,0.163236,6.130931,0.782441,0.214198,0.193368,0.041451,0.275862,0.57706,3.117188,female
0.095635,0.195527,4.923663,0.685526,0.273082,0.194529,0.020075,0.275862,0.5,3.171875,female
0.083294,0.154851,6.708772,0.625273,0.1959,0.178228,0.041885,0.238806,0.664497,3.523438,female
0.078063,0.093882,71.271204,0.536783,0.050071,0.166523,0.016064,0.275862,0.225204,0.78125,female
0.074355,0.059029,113.914848,0.464725,0.050066,0.153984,0.015952,0.275862,0.135625,0.765625,female
0.064758,0.078596,85.617624,0.570766,0.050214,0.117018,0.016667,0.275862,0.108538,0.289063,female
0.077275,0.138239,45.889237,0.82223,0.050189,0.137531,0.017297,0.275862,0.130409,0.507813,female
0.078403,0.137067,136.735775,0.759878,0.050056,0.140644,0.01608,0.258065,0.161258,0.578125,female
0.094467,0.164619,582.44706,0.637239,0,0.190065,0.016985,0.275862,0.007813,0.007813,female
0.080596,0.148263,147.727147,0.767661,0.05006,0.142987,0.01658,0.275862,0.161865,0.75,female
0.073348,0.108423,82.809531,0.604048,0.05002,0.1491,0.016667,0.25,0.244792,0.773438,female
0.074603,0.122901,51.399879,0.615591,0.050229,0.148348,0.016684,0.275862,0.212612,0.59375,female
0.072523,0.117709,228.497491,0.693223,0.050056,0.147149,0.017525,0.275862,0.175681,0.65625,female
0.088774,0.173781,6.700365,0.666104,0.210697,0.189649,0.051118,0.258065,0.921875,3.53125,female
0.094921,0.181459,3.650648,0.606234,0.060086,0.16846,0.016016,0.275862,0.599826,2.851563,female
0.08769,0.162527,3.78336,0.668715,0.199571,0.203223,0.0625,0.258065,0.441964,1.078125,female
0.088102,0.174299,5.713427,0.652499,0.008008,0.185729,0.034632,0.258065,0.342391,3.046875,female
0.090999,0.179638,5.057423,0.662099,0.230353,0.201392,0.017316,0.275862,0.373798,0.984375,female
0.089584,0.170829,8.547648,0.665332,0.19592,0.191199,0.016427,0.258065,0.31901,0.796875,female
0.077777,0.131695,8.883277,0.714591,0.012161,0.168044,0.059925,0.242424,0.623698,3.296875,female
0.055599,0.037318,24.486643,0.309116,0.049992,0.178112,0.016632,0.253968,0.17803,0.648438,female
0.076857,0.123986,23.909733,0.554812,0.050102,0.158126,0.015842,0.266667,0.195313,0.6875,female
0.074831,0.077796,40.121135,0.553533,0.049964,0.162009,0.019093,0.275862,0.157609,0.734375,female
0.065261,0.049688,18.281052,0.406427,0.050114,0.160368,0.016701,0.242424,0.218099,0.75,female
0.087753,0.168,9.596586,0.783827,0.050129,0.135787,0.016754,0.275862,0.1875,0.65625,female
0.079104,0.056881,12.086212,0.477903,0.050275,0.164945,0.017621,0.271186,0.213542,0.679688,female
0.06388,0.057632,18.973032,0.526974,0.049982,0.155693,0.016736,0.235294,0.195052,0.742188,female
0.072572,0.056766,27.988709,0.5371,0.05006,0.165601,0.016444,0.266667,0.210205,0.742188,female
0.070494,0.064551,11.948492,0.493545,0.05002,0.158243,0.017429,0.266667,0.188657,0.53125,female
0.079489,0.146823,11.74831,0.587443,0.050214,0.142991,0.016227,0.271186,0.300781,0.789063,female
0.063233,0.031603,12.778028,0.241623,0.265252,0.167971,0.015984,0.275862,0.329282,2.375,female
0.05624,0.02587,14.455758,0.204484,0.270567,0.196347,0.02005,0.275862,0.557031,5.195313,female
0.057087,0.025978,11.023461,0.207807,0.258375,0.216581,0.064777,0.275862,0.594643,5.210938,female
0.067051,0.0276,13.843297,0.308696,0.241445,0.213947,0.01581,0.275862,0.752378,4.539063,female
0.066109,0.03603,12.683562,0.307971,0.264458,0.196494,0.021136,0.275862,0.456845,2.0625,female
0.054269,0.022623,13.651094,0.186665,0.246936,0.204661,0.016931,0.271186,0.795496,5.054688,female
0.06888,0.035939,7.198747,0.256008,0.248961,0.215689,0.029091,0.275862,0.549279,5.164063,female
0.053585,0.032623,14.252101,0.201548,0.268392,0.225755,0.062745,0.275862,0.638849,4.078125,female
0.061951,0.025351,10.445064,0.247794,0.260749,0.209523,0.017204,0.275862,0.580181,5.5,female
0.063126,0.025059,16.076526,0.249656,0.251112,0.229153,0.060837,0.275862,0.880729,4.992188,female
0.018363,0.014922,29.39199,0.036876,0.208236,0.196548,0.017758,0.271186,0.410938,1.078125,female
0.078368,0.073439,10.017586,0.545209,0.139903,0.134173,0.01907,0.262295,0.161979,0.671875,female
0.073737,0.052034,10.255745,0.555472,0.127901,0.118444,0.019277,0.175824,0.23625,1.632813,female
0.079613,0.093271,13.767898,0.556932,0.130878,0.135429,0.01581,0.262295,0.374155,6.976563,female
0.073446,0.062262,11.09187,0.570919,0.163304,0.138678,0.016162,0.271186,0.282589,5.734375,female
0.064817,0.037479,14.54002,0.516985,0.147368,0.091912,0.01564,0.228571,0.084821,0.179688,female
0.075211,0.048424,10.383293,0.523185,0.1441,0.09266,0.01581,0.266667,0.15,3.234375,female
0.068246,0.042256,14.186568,0.538652,0.153678,0.142132,0.016736,0.266667,0.549769,7,female
0.058783,0.030222,22.656397,0.446044,0.160114,0.097645,0.015717,0.228571,0.078325,0.195313,female
0.067688,0.046427,13.37047,0.559665,0.164094,0.092691,0.016,0.242424,0.078613,0.195313,female
0.072749,0.06932,9.365479,0.580761,0.149817,0.125416,0.016129,0.262295,0.502887,7,female
0.085144,0.153725,7.58144,0.738187,0.174314,0.171961,0.026578,0.262295,1.044271,4.953125,female
0.087014,0.165513,4.626268,0.705241,0.060031,0.181477,0.022695,0.258065,0.535156,3.65625,female
0.07312,0.127503,3.378417,0.807726,0.203459,0.163012,0.020833,0.242424,0.777209,4.585938,female
0.07511,0.079299,4.830225,0.618584,0.203542,0.190072,0.047478,0.258065,0.738582,2.976563,female
0.078611,0.132908,7.122326,0.700683,0.230588,0.19881,0.095238,0.242424,0.872768,3.28125,female
0.079083,0.109033,6.979253,0.511028,0.201346,0.193539,0.0199,0.242424,0.443182,3.15625,female
0.030658,0.023126,24.413116,0.141782,0.199238,0.172201,0.073394,0.253968,1.04387,5.734375,female
0.034688,0.040033,8.97493,0.172296,0.17866,0.13532,0.016427,0.246154,0.71875,3.804688,female
0.035643,0.042381,17.269026,0.167432,0.171753,0.143391,0.015936,0.235294,1.451302,5.617188,female
0.032308,0.036018,8.370157,0.125105,0.173374,0.14182,0.017316,0.275862,0.65332,5.570313,female
0.086153,0.157128,4.445334,0.78759,0.21242,0.148854,0.015889,0.275862,0.485085,6.03125,female
0.026538,0.029474,13.488562,0.108264,0.178843,0.163047,0.026144,0.216216,0.79375,6.578125,female
0.035393,0.048414,5.90147,0.1061,0.200708,0.161967,0.044693,0.246154,1.534951,5.734375,female
0.030266,0.034096,11.25905,0.129738,0.175129,0.145136,0.016478,0.275862,1.489062,6.976563,female
0.030978,0.033356,23.445858,0.132974,0.178598,0.156325,0.016016,0.258065,1.270312,5.703125,female
0.029255,0.035364,8.385497,0.119268,0.173326,0.170847,0.015702,0.275862,0.628906,5.429688,female
0.049553,0.039414,10.807668,0.351996,0.189768,0.169722,0.016754,0.275862,0.583333,4.734375,female
0.031834,0.033143,7.052427,0.2051,0.174,0.163618,0.037647,0.205128,0.765625,6.242188,female
0.038707,0.03643,7.80144,0.2775,0.181548,0.170741,0.036782,0.205128,0.451823,5.992188,female
0.031593,0.029175,7.24641,0.212158,0.170501,0.178872,0.081633,0.231884,0.19184,0.234375,female
0.038162,0.029075,17.640211,0.308101,0.172063,0.164002,0.022567,0.202532,0.204044,0.390625,female
0.032864,0.022462,25.92244,0.21244,0.163692,0.169975,0.019753,0.258065,0.69043,6.265625,female
0.031323,0.021048,11.154348,0.202109,0.162018,0.159755,0.016145,0.219178,0.969375,6.539063,female
0.033727,0.034167,10.56727,0.235185,0.162778,0.15902,0.016113,0.271186,0.767428,6.28125,female
0.037901,0.026963,11.22937,0.28065,0.164543,0.157736,0.026622,0.195122,0.493952,5.578125,female
0.031576,0.027772,15.510407,0.203101,0.172717,0.171749,0.044321,0.213333,0.773438,6.882813,female
0.034865,0.023684,15.917992,0.233875,0.175789,0.172607,0.084656,0.246154,0.859375,6.0625,female
0.040612,0.029662,11.528488,0.293614,0.187178,0.167403,0.051613,0.242424,0.748605,6.796875,female
0.032579,0.030131,12.767946,0.196993,0.167927,0.178054,0.085561,0.271186,0.432155,4.40625,female
0.03853,0.033649,14.784439,0.292049,0.173495,0.174887,0.017467,0.253968,1.002717,6.304688,female
0.035288,0.021047,13.465859,0.212119,0.182095,0.172216,0.016211,0.242424,0.279514,0.695313,female
0.030908,0.030583,10.354926,0.181513,0.166505,0.165879,0.05694,0.213333,0.201389,0.375,female
0.063255,0.105502,13.950115,0.53506,0.18764,0.161951,0.017937,0.207792,0.786328,6.21875,female
0.03323,0.030833,18.854104,0.22753,0.167917,0.169357,0.055172,0.219178,0.287224,1.773438,female
0.037959,0.032941,12.867535,0.295184,0.17107,0.164493,0.021563,0.213333,0.543174,6.929688,female
0.040894,0.040584,13.157317,0.32094,0.171595,0.162001,0.038462,0.235294,0.61603,6.5625,female
0.03887,0.033448,11.426113,0.257825,0.17,0.159146,0.017241,0.205128,1.277158,6.265625,female
0.053701,0.028817,18.60642,0.470417,0.164946,0.164477,0.042895,0.231884,0.740579,7,female
0.05528,0.035345,15.147455,0.423669,0.169546,0.16377,0.07767,0.222222,0.182692,0.429688,female
0.042535,0.024603,12.70221,0.300903,0.162455,0.152717,0.049231,0.188235,0.802083,5.835938,female
0.042459,0.039483,24.230741,0.340182,0.16771,0.171083,0.033333,0.266667,0.825247,6.273438,female
0.036891,0.026486,10.634506,0.28699,0.177838,0.145491,0.029851,0.202532,0.640024,6.117188,female
0.071193,0.128281,10.656672,0.513792,0.166786,0.159179,0.02346,0.275862,0.793973,6.296875,female
0.038923,0.027933,13.663951,0.290494,0.162212,0.155664,0.037383,0.262295,0.231027,0.890625,female
0.028361,0.016585,16.139626,0.165021,0.185854,0.150385,0.016667,0.216216,1.199219,6.273438,female
0.047433,0.040299,15.371393,0.34978,0.171045,0.171535,0.091429,0.266667,0.194661,0.578125,female
0.04964,0.035686,16.059178,0.438459,0.181481,0.159961,0.017978,0.262295,0.198893,0.554688,female
0.03471,0.031517,17.082381,0.245323,0.164437,0.17522,0.060837,0.275862,0.557292,5.828125,female
0.034716,0.026771,10.252767,0.250192,0.183298,0.174571,0.032389,0.222222,1.364375,6.757813,female
0.036331,0.022581,14.229843,0.260984,0.180946,0.162366,0.036697,0.275862,0.949544,5.875,female
0.038917,0.024571,13.052365,0.302646,0.189143,0.178143,0.158416,0.2,0.184659,0.203125,female
0.037103,0.030427,10.939184,0.268711,0.190168,0.17623,0.067797,0.238806,0.184211,0.242188,female
0.032152,0.030783,6.287353,0.233418,0.17247,0.172804,0.034335,0.246154,0.203125,0.421875,female
0.035344,0.037263,8.445819,0.24736,0.181593,0.176297,0.042105,0.225352,0.653356,6.460938,female
0.031869,0.022382,20.365574,0.216424,0.191348,0.166264,0.027257,0.195122,0.235417,0.867188,female
0.0392,0.038621,15.857027,0.317472,0.16,0.168026,0.081633,0.228571,0.507813,5.5,female
0.034746,0.019254,19.69172,0.25885,0.16749,0.174703,0.146789,0.271186,0.681452,6.195313,female
0.044797,0.024176,15.012035,0.340283,0.176484,0.169018,0.066946,0.219178,0.541903,6,female
0.040879,0.048276,7.64193,0.320349,0.165517,0.172247,0.040404,0.228571,1.372396,6.53125,female
0.035275,0.025455,18.560294,0.24611,0.16925,0.168509,0.016427,0.271186,0.988281,6.328125,female
0.034481,0.029486,18.41775,0.232826,0.172603,0.170298,0.021448,0.216216,0.668347,5.898438,female
0.036617,0.027467,11.780553,0.26939,0.1648,0.164484,0.033058,0.275862,0.676794,6.789063,female
0.033986,0.034332,8.369805,0.23204,0.168229,0.163658,0.018824,0.205128,0.578125,6.90625,female
0.034415,0.033704,6.716461,0.23466,0.203663,0.170231,0.01608,0.228571,0.685547,5.796875,female
0.054302,0.028373,17.814357,0.442196,0.169615,0.17467,0.017149,0.246154,0.844618,6.367188,female
0.033671,0.026655,14.383955,0.227687,0.172366,0.17505,0.037647,0.262295,0.810547,6.609375,female
0.038607,0.032016,9.013873,0.298322,0.179739,0.164707,0.016529,0.262295,0.565937,6.523438,female
0.038925,0.033326,12.53214,0.304502,0.16187,0.152423,0.029795,0.205128,0.740625,6.921875,female
0.043086,0.03709,6.987666,0.338455,0.181194,0.166865,0.030132,0.266667,0.592052,5.492188,female
0.033906,0.030299,9.908801,0.239938,0.198507,0.174929,0.05298,0.246154,0.269252,1.492188,female
0.037486,0.025007,17.957915,0.261475,0.178836,0.166718,0.016377,0.238806,0.549753,6.132813,female
0.042774,0.029258,10.37771,0.332855,0.179955,0.1737,0.019048,0.216216,0.472147,5.914063,female
0.031422,0.023032,13.736303,0.212024,0.190129,0.167675,0.021277,0.275862,0.756836,5.445313,female
0.053881,0.027906,19.286248,0.415102,0.172308,0.168612,0.054795,0.213333,0.695913,6.929688,female
0.03743,0.020955,19.52568,0.284527,0.173628,0.168936,0.016097,0.262295,0.312289,3.6875,female
0.035405,0.024889,21.836228,0.261354,0.164782,0.156155,0.016244,0.210526,0.430147,4.640625,female
0.034568,0.038182,8.101767,0.251207,0.163896,0.149157,0.024502,0.207792,0.47309,6.890625,female
0.03593,0.028385,12.712566,0.257249,0.166942,0.158578,0.01837,0.197531,0.375601,2.359375,female
0.035058,0.024338,21.794666,0.246242,0.160319,0.153981,0.029412,0.210526,0.504136,5.765625,female
0.033878,0.02292,14.29752,0.226999,0.164469,0.164342,0.020833,0.25,0.596128,6.203125,female
0.036384,0.025568,12.54912,0.285398,0.175721,0.16396,0.019608,0.219178,0.634968,6.796875,female
0.038191,0.048729,9.290798,0.278393,0.176869,0.172368,0.042781,0.222222,0.519097,5.320313,female
0.033817,0.029655,25.777559,0.232398,0.164483,0.154692,0.03125,0.222222,0.560156,6.234375,female
0.03047,0.02169,10.406972,0.192606,0.18338,0.168737,0.037037,0.216216,0.693209,6.84375,female
0.0515,0.030347,10.027392,0.295386,0.206763,0.179154,0.078049,0.25,1.53079,6.78125,female
0.035026,0.046376,7.308963,0.236268,0.173037,0.169441,0.024653,0.231884,0.550521,4.796875,female
0.043145,0.040952,6.90486,0.351325,0.177778,0.172424,0.075472,0.222222,0.236506,0.570313,female
0.032249,0.034262,8.50761,0.209671,0.168158,0.179046,0.153846,0.225352,0.557726,6.351563,female
0.024002,0.017567,14.712232,0.106801,0.19057,0.168579,0.024169,0.205128,0.257161,0.726563,female
0.042361,0.035464,11.16206,0.231124,0.174958,0.179598,0.024169,0.25,0.949609,6.867188,female
0.030157,0.024381,13.112357,0.182416,0.169408,0.174194,0.08,0.219178,0.215248,0.914063,female
0.038502,0.036277,9.3331,0.290416,0.172226,0.166094,0.043597,0.262295,0.746484,6.546875,female
0.053763,0.027786,17.319945,0.375275,0.179115,0.16966,0.018161,0.205128,0.258301,0.796875,female
0.033573,0.021175,15.179379,0.216122,0.179083,0.167377,0.043478,0.231884,0.833008,6.453125,female
0.0375,0.043077,14.331797,0.276973,0.171877,0.156718,0.04611,0.235294,0.623535,5.8125,female
0.037321,0.039206,6.806067,0.27567,0.184609,0.170985,0.018757,0.262295,0.692595,6.25,female
0.032948,0.022355,12.677074,0.247042,0.190579,0.172206,0.061776,0.213333,0.189453,0.21875,female
0.062227,0.034529,13.039851,0.484542,0.172018,0.167055,0.029304,0.25,0.847656,6.484375,female
0.030723,0.023364,10.324472,0.197544,0.191656,0.162627,0.020699,0.197531,0.509868,5.726563,female
0.039201,0.031346,15.699351,0.319835,0.176805,0.156944,0.016684,0.216216,0.244141,0.90625,female
0.040505,0.034693,10.407879,0.31735,0.169093,0.176315,0.047337,0.253968,0.183594,0.34375,female
0.03153,0.020225,16.125548,0.216515,0.169213,0.163617,0.025,0.228571,0.976326,6.226563,female
0.033396,0.025215,12.551097,0.221766,0.172691,0.164132,0.064777,0.202532,0.206861,0.8125,female
0.038632,0.034045,15.496201,0.290096,0.162581,0.160317,0.01564,0.216216,0.947266,6.796875,female
0.061359,0.041921,10.070999,0.505113,0.188249,0.16661,0.043956,0.231884,0.566406,6.226563,female
0.030724,0.024912,11.983435,0.213677,0.182807,0.170652,0.025078,0.266667,0.645312,5.585938,female
0.030652,0.030233,20.07398,0.189572,0.176279,0.163305,0.072727,0.210526,0.845833,4.078125,female
0.033503,0.024915,10.920934,0.23981,0.182316,0.174009,0.079602,0.216216,0.205295,0.382813,female
0.037319,0.031518,13.55095,0.291419,0.169319,0.167259,0.026316,0.253968,0.226151,0.601563,female
0.051147,0.033093,12.097505,0.447629,0.169925,0.167117,0.065306,0.216216,0.673135,5.828125,female
0.047699,0.032153,15.464345,0.377036,0.155853,0.169212,0.069565,0.275862,0.356061,4.484375,female
0.040007,0.039872,39.938237,0.287726,0.155027,0.157304,0.063241,0.205128,1.024687,6.710938,female
0.031864,0.033785,14.526101,0.205586,0.167074,0.169568,0.044944,0.225352,0.708705,5.835938,female
0.036367,0.027248,12.740461,0.238261,0.168658,0.158211,0.031434,0.202532,0.599159,5.640625,female
