@relation 'voice-weka.filters.unsupervised.attribute.Remove-V-R6,10-13,21'

@attribute IQR numeric
@attribute sfm numeric
@attribute mode numeric
@attribute centroid numeric
@attribute meanfun numeric
@attribute label {male,female}

@data
0.105128,0.375769,0.237473,0.198814,0.119049,male
0.08656,0.482851,0.220261,0.185771,0.137189,male
0.074744,0.528765,0.161107,0.176335,0.136946,male
0.109135,0.357593,0.245213,0.205415,0.133017,male
0.104893,0.337028,0.274841,0.203442,0.125785,male
0.112243,0.421471,0.26136,0.197558,0.144152,male
0.102308,0.432531,0.257308,0.196224,0.126553,male
0.109505,0.337848,0.271683,0.20608,0.124146,male
0.091643,0.341054,0.250362,0.204184,0.128239,male
0.091031,0.320214,0.25426,0.204271,0.12304,male
0.1148,0.392967,0.24045,0.192763,0.110624,male
0.11777,0.408695,0.25777,0.188054,0.130035,male
0.093012,0.321172,0.229398,0.198923,0.113894,male
0.100205,0.338377,0.208562,0.188419,0.12519,male
0.117153,0.371407,0.246458,0.193897,0.134224,male
0.101364,0.396078,0.230455,0.191018,0.135571,male
0.093205,0.339382,0.214411,0.184142,0.125153,male
0.109062,0.353393,0.205215,0.190862,0.116158,male
0.108138,0.302582,0.253352,0.20069,0.12405,male
0.1225,0.392266,0.131486,0.192066,0.125472,male
0.103158,0.348257,0.230724,0.192408,0.123986,male
0.099123,0.33088,0.23171,0.192558,0.133929,male
0.102756,0.369606,0.237821,0.194565,0.124894,male
0.11397,0.372746,0.253735,0.196195,0.12032,male
0.111831,0.389962,0.220272,0.190289,0.125343,male
0.105827,0.322959,0.222677,0.197073,0.138659,male
0.111049,0.382121,0.12142,0.182337,0.120722,male
0.102237,0.324772,0.211382,0.190436,0.138987,male
0.090137,0.264242,0.232055,0.190422,0.133339,male
0.105946,0.385365,0.235135,0.18632,0.128077,male
0.101494,0.367568,0.217679,0.189573,0.134417,male
0.080825,0.427925,0.160495,0.181421,0.130937,male
0.11551,0.387203,0.218776,0.196788,0.133846,male
0.099917,0.268735,0.206805,0.196305,0.12436,male
0.111043,0.316278,0.223521,0.199138,0.141119,male
0.109796,0.300784,0.237143,0.195643,0.124402,male
0.109388,0.316783,0.25551,0.190285,0.121535,male
0.106715,0.3334,0.210889,0.188176,0.127889,male
0.11043,0.256309,0.244411,0.199427,0.120554,male
0.098391,0.353041,0.228046,0.194007,0.123836,male
0.111034,0.316256,0.222947,0.193988,0.120371,male
0.112,0.367184,0.2576,0.189874,0.111458,male
0.104844,0.379893,0.223834,0.180851,0.126774,male
0.114892,0.319752,0.251076,0.195543,0.121207,male
0.09641,0.403566,0.114359,0.187087,0.117747,male
0.112487,0.318986,0.24007,0.19526,0.125576,male
0.093789,0.266642,0.215805,0.188985,0.132016,male
0.111608,0.291057,0.25014,0.19659,0.124676,male
0.094286,0.325613,0.215238,0.193051,0.119274,male
0.094357,0.348963,0.22953,0.190944,0.126507,male
0.104174,0.349812,0.257132,0.195468,0.125493,male
0.112998,0.320267,0.257763,0.200351,0.122073,male
0.106667,0.276504,0.233778,0.196806,0.129463,male
0.107327,0.390463,0.11802,0.186468,0.119594,male
0.113431,0.300151,0.240146,0.195164,0.130253,male
0.112091,0.387348,0.250956,0.191327,0.127914,male
0.108889,0.363369,0.227556,0.198718,0.139322,male
0.114019,0.344199,0.246729,0.193626,0.124478,male
0.117247,0.33425,0.256633,0.20308,0.12914,male
0.094357,0.326233,0.225141,0.190117,0.131099,male
0.06402,0.391769,0.208241,0.18548,0.141497,male
0.116394,0.321622,0.255225,0.198308,0.13574,male
0.092161,0.298507,0.20402,0.186289,0.132548,male
0.111019,0.364269,0.237643,0.192272,0.130279,male
0.113035,0.319884,0.109584,0.188608,0.123877,male
0.121642,0.312727,0.250331,0.199189,0.123837,male
0.104604,0.353845,0.123623,0.189809,0.143059,male
0.105,0.479158,0.226579,0.185915,0.129221,male
0.101013,0.312039,0.118143,0.18902,0.124497,male
0.113333,0.373547,0.276444,0.193563,0.11822,male
0.099592,0.414762,0.140816,0.182813,0.137282,male
0.122444,0.316993,0.130997,0.197992,0.124137,male
0.11945,0.425155,0.259878,0.193623,0.129447,male
0.108763,0.375117,0.145645,0.191969,0.137188,male
0.102462,0.543193,0.224755,0.174755,0.135787,male
0.114446,0.599018,0.148955,0.175311,0.133196,male
0.123795,0.322955,0.268311,0.198524,0.127262,male
0.114642,0.32003,0.139472,0.191693,0.12019,male
0.101379,0.36238,0.111034,0.181525,0.1264,male
0.103385,0.342237,0.126359,0.183465,0.134925,male
0.113464,0.387035,0.238824,0.19058,0.11768,male
0.062637,0.455424,0.158874,0.176627,0.145813,male
0.123478,0.396902,0.138261,0.192993,0.147963,male
0.093504,0.444776,0.153285,0.18615,0.128891,male
0.110473,0.387642,0.220143,0.187495,0.121053,male
0.104904,0.374225,0.140386,0.188879,0.133092,male
0.106192,0.478171,0.157771,0.177917,0.142627,male
0.122568,0.280634,0.138366,0.196971,0.12861,male
0.106061,0.536623,0.278072,0.182041,0.127216,male
0.113015,0.422546,0.139769,0.184358,0.137665,male
0.114012,0.297487,0.257645,0.201065,0.121381,male
0.127273,0.261759,0.272855,0.202333,0.12361,male
0.118381,0.62313,0.124258,0.1762,0.127634,male
0.114074,0.31571,0.248313,0.194644,0.117966,male
0.103575,0.608689,0.276035,0.179496,0.138419,male
0.078604,0.390899,0.167405,0.182561,0.134166,male
0.125142,0.399076,0.277489,0.199041,0.146308,male
0.1069,0.552206,0.135832,0.182813,0.124913,male
0.109511,0.439954,0.261333,0.191648,0.140013,male
0.104448,0.334492,0.24028,0.196389,0.137307,male
0.10836,0.462239,0.276278,0.190532,0.14326,male
0.117997,0.443069,0.148946,0.188422,0.144218,male
0.110842,0.357517,0.125731,0.192196,0.129154,male
0.105845,0.471991,0.244718,0.185609,0.132252,male
0.117807,0.409281,0.279585,0.193366,0.141515,male
0.115405,0.416642,0.28,0.191444,0.117274,male
0.106628,0.494107,0.234419,0.185094,0.125217,male
0.121579,0.398394,0.257434,0.192897,0.129164,male
0.100602,0.322392,0.229947,0.191583,0.12791,male
0.106522,0.41108,0.147609,0.186753,0.128691,male
0.089231,0.474086,0.146374,0.176697,0.129256,male
0.113629,0.459133,0.28,0.185689,0.131644,male
0.122595,0.443123,0.253766,0.192317,0.135909,male
0.119269,0.369563,0.259525,0.190402,0.122926,male
0.118479,0.299349,0.277223,0.194214,0.134915,male
0.120541,0.314099,0.136728,0.197099,0.128868,male
0.10555,0.374105,0.144642,0.187898,0.130998,male
0.115485,0.489821,0.241505,0.180804,0.134689,male
0.111931,0.341307,0.125363,0.189628,0.124774,male
0.121701,0.386817,0.279118,0.195715,0.13522,male
0.116941,0.424104,0.119686,0.18987,0.127738,male
0.112544,0.326584,0.251184,0.19311,0.130075,male
0.117105,0.361605,0.253727,0.1932,0.126353,male
0.126554,0.432467,0.129718,0.197103,0.127859,male
0.118067,0.335152,0.249253,0.1938,0.129052,male
0.116874,0.525566,0.255631,0.186326,0.138961,male
0.115805,0.316551,0.133589,0.187772,0.141445,male
0.107014,0.480653,0.155726,0.18444,0.149394,male
0.102972,0.375057,0.143174,0.188419,0.124732,male
0.117856,0.578647,0.251085,0.179135,0.136595,male
0.119359,0.65441,0.131474,0.168095,0.123996,male
0.106995,0.406953,0.254545,0.190369,0.138214,male
0.121208,0.317501,0.123087,0.195829,0.133305,male
0.105797,0.395124,0.147436,0.189245,0.136318,male
0.118593,0.302192,0.275832,0.197031,0.14418,male
0.120296,0.268398,0.244741,0.204579,0.135326,male
0.10406,0.310713,0.261612,0.189408,0.132416,male
0.123664,0.242838,0.265245,0.202065,0.132593,male
0.114742,0.29328,0.254021,0.200784,0.136393,male
0.121616,0.250528,0.251717,0.20138,0.136432,male
0.124379,0.294051,0.277642,0.197273,0.126847,male
0.128589,0.196291,0.26815,0.210839,0.130532,male
0.123312,0.333158,0.273676,0.201039,0.13978,male
0.118462,0.30933,0.259259,0.194812,0.137508,male
0.118711,0.255485,0.251856,0.208719,0.134642,male
0.121633,0.319809,0.266939,0.197547,0.133422,male
0.122857,0.231793,0.270204,0.203955,0.129353,male
0.122526,0.27415,0.261498,0.207022,0.120237,male
0.120565,0.214173,0.143953,0.199759,0.130808,male
0.112482,0.389373,0.253888,0.187154,0.141512,male
0.117916,0.265558,0.256498,0.206442,0.12727,male
0.125886,0.274106,0.270463,0.20796,0.122592,male
0.108206,0.253102,0.258921,0.196267,0.136883,male
0.120816,0.237839,0.274694,0.201362,0.143045,male
0.121616,0.307228,0.245,0.202234,0.13445,male
0.124797,0.271367,0.136143,0.19873,0.12626,male
0.125815,0.280106,0.130749,0.198052,0.13018,male
0.116499,0.403093,0.126944,0.188867,0.120269,male
0.118367,0.234357,0.242449,0.201433,0.128111,male
0.11514,0.346877,0.122991,0.193131,0.137262,male
0.123712,0.302392,0.258771,0.204715,0.13375,male
0.120251,0.217783,0.258495,0.198218,0.130345,male
0.127957,0.288968,0.267957,0.201213,0.127005,male
0.11348,0.318025,0.241454,0.193778,0.13648,male
0.118495,0.236075,0.121129,0.196772,0.127057,male
0.125034,0.283257,0.26295,0.202016,0.121069,male
0.116597,0.267148,0.250328,0.196945,0.127932,male
0.119019,0.290092,0.268556,0.206996,0.13347,male
0.120407,0.346798,0.269669,0.195542,0.135179,male
0.123057,0.258167,0.267962,0.200717,0.12098,male
0.11827,0.314705,0.240814,0.19568,0.125406,male
0.114837,0.330229,0.12902,0.194574,0.134378,male
0.113864,0.294635,0.119537,0.1935,0.135167,male
0.125792,0.40305,0.261055,0.194217,0.126159,male
0.114366,0.358281,0.247734,0.195193,0.13505,male
0.119019,0.284037,0.25673,0.202812,0.138274,male
0.119228,0.316973,0.242509,0.196096,0.132837,male
0.116866,0.272308,0.126439,0.199341,0.135528,male
0.12237,0.273485,0.2688,0.200986,0.134594,male
0.120443,0.239342,0.245533,0.202134,0.121552,male
0.119713,0.273607,0.122927,0.196255,0.123262,male
0.112,0.243627,0.263284,0.189172,0.132001,male
0.121201,0.275471,0.256556,0.19848,0.132247,male
0.123642,0.331613,0.135539,0.196316,0.140195,male
0.126522,0.291567,0.26913,0.20506,0.125847,male
0.124194,0.309447,0.278871,0.202965,0.128287,male
0.123059,0.222309,0.121781,0.204048,0.125374,male
0.120421,0.277665,0.258947,0.200456,0.134514,male
0.123817,0.287794,0.266452,0.19458,0.121186,male
0.12203,0.269621,0.264537,0.201383,0.128464,male
0.119714,0.312363,0.261968,0.203361,0.136018,male
0.114576,0.350616,0.118644,0.190008,0.127213,male
0.11435,0.424355,0.149203,0.186404,0.127224,male
0.112063,0.322658,0.113968,0.190311,0.131092,male
0.111337,0.401104,0.134533,0.182209,0.133067,male
0.109579,0.396274,0.247509,0.186225,0.128063,male
0.105088,0.610953,0.11461,0.176816,0.141806,male
0.117829,0.463187,0.136434,0.186075,0.131363,male
0.085281,0.450082,0.155556,0.179135,0.130231,male
0.10146,0.416364,0.120819,0.176361,0.141236,male
0.106382,0.49426,0.120726,0.180191,0.118432,male
0.07,0.466363,0.14863,0.17213,0.129677,male
0.110369,0.487553,0.246019,0.181223,0.137259,male
0.102614,0.506057,0.144773,0.17443,0.122479,male
0.115658,0.386429,0.121568,0.183899,0.12781,male
0.086458,0.352112,0.224702,0.184225,0.139465,male
0.121245,0.299102,0.259161,0.195949,0.126705,male
0.07913,0.375796,0.220732,0.183552,0.12396,male
0.108182,0.319621,0.215874,0.192132,0.131797,male
0.099097,0.381328,0.114062,0.188848,0.128803,male
0.112692,0.330104,0.211923,0.179299,0.125719,male
0.098422,0.448642,0.227374,0.174077,0.128454,male
0.093333,0.494148,0.166724,0.179427,0.13398,male
0.094046,0.585704,0.186667,0.17551,0.135104,male
0.118914,0.464591,0.242321,0.18879,0.115078,male
0.097355,0.350318,0.249629,0.186968,0.124294,male
0.113077,0.381048,0.116154,0.17964,0.118863,male
0.091967,0.417513,0.160209,0.17859,0.13091,male
0.116882,0.465292,0.100238,0.176527,0.136572,male
0.096822,0.468433,0.135701,0.18102,0.139198,male
0.117216,0.474111,0.110911,0.184106,0.125775,male
0.114904,0.431142,0.113244,0.182282,0.12188,male
0.097391,0.431851,0.115488,0.190813,0.13926,male
0.125816,0.508129,0.130489,0.18346,0.128333,male
0.12267,0.320133,0.110915,0.191959,0.128717,male
0.116148,0.614718,0.121333,0.175357,0.138121,male
0.114934,0.392966,0.143668,0.180166,0.127776,male
0.089505,0.409185,0.14495,0.177615,0.131455,male
0.084921,0.355975,0.161998,0.177778,0.127353,male
0.119817,0.499576,0.240915,0.180474,0.133699,male
0.099132,0.441528,0.160188,0.17845,0.133257,male
0.109696,0.619949,0.248444,0.167252,0.136562,male
0.108447,0.561159,0.140701,0.167832,0.126811,male
0.118169,0.367496,0.130587,0.190888,0.120702,male
0.168567,0.586565,0.268654,0.144904,0.14554,male
0.111935,0.702967,0.142903,0.150559,0.132566,male
0.123057,0.428977,0.141783,0.188128,0.129494,male
0.123735,0.394867,0.127079,0.191014,0.128817,male
0.096883,0.37102,0.105129,0.176849,0.114881,male
0.112836,0.368383,0.116597,0.186836,0.133292,male
0.126952,0.439173,0.257431,0.181673,0.125611,male
0.13337,0.584654,0.258162,0.176249,0.130735,male
0.12381,0.521213,0.135873,0.185796,0.140388,male
0.131436,0.694859,0.099787,0.139957,0.124226,male
0.094535,0.397582,0.152618,0.182129,0.137327,male
0.111931,0.4671,0.119164,0.176599,0.112064,male
0.114165,0.635466,0.273716,0.180714,0.129325,male
0.103536,0.386041,0.16135,0.183374,0.129885,male
0.115103,0.516996,0.138918,0.183706,0.130354,male
0.11749,0.653194,0.116758,0.161616,0.130368,male
0.117054,0.547435,0.13971,0.179384,0.126827,male
0.098378,0.371593,0.216432,0.183664,0.123358,male
0.10186,0.390229,0.207374,0.176925,0.131257,male
0.095362,0.450361,0.20442,0.178613,0.124998,male
0.085416,0.322415,0.196868,0.181645,0.110725,male
0.101897,0.427947,0.190731,0.181799,0.110586,male
0.103353,0.502995,0.223176,0.180879,0.129785,male
0.102,0.444194,0.2235,0.191854,0.119382,male
0.095696,0.291939,0.221076,0.186318,0.119743,male
0.089555,0.352556,0.200648,0.187178,0.114048,male
0.10673,0.472429,0.210781,0.180507,0.147369,male
0.103595,0.295875,0.208656,0.184,0.117887,male
0.099731,0.331703,0.185914,0.18207,0.128235,male
0.107877,0.362672,0.195616,0.180498,0.121516,male
0.106419,0.331397,0.190608,0.184501,0.115013,male
0.114286,0.403946,0.208312,0.18954,0.13042,male
0.105053,0.473761,0.209259,0.179326,0.122219,male
0.103106,0.377132,0.193508,0.182656,0.123375,male
0.103639,0.374933,0.099285,0.181031,0.119688,male
0.097764,0.387537,0.198959,0.183246,0.128332,male
0.091709,0.342079,0.208671,0.182672,0.120814,male
0.092803,0.342747,0.189318,0.185015,0.118935,male
0.096027,0.464985,0.191579,0.182159,0.130391,male
0.063299,0.326896,0.187047,0.18947,0.105009,male
0.101581,0.451578,0.199256,0.182937,0.123354,male
0.097896,0.406344,0.203674,0.181592,0.11941,male
0.086882,0.358707,0.203412,0.186741,0.124046,male
0.109919,0.495646,0.199483,0.180379,0.134859,male
0.095152,0.290411,0.248485,0.194977,0.101592,male
0.101959,0.354815,0.195638,0.185179,0.12543,male
0.08306,0.389725,0.205299,0.182422,0.132462,male
0.105,0.441122,0.232055,0.197826,0.124957,male
0.106068,0.415425,0.221688,0.18109,0.144497,male
0.090056,0.396,0.186404,0.181543,0.1276,male
0.100909,0.464356,0.205455,0.178262,0.124655,male
0.103318,0.437591,0.193178,0.176383,0.118327,male
0.108157,0.364628,0.199294,0.180727,0.120504,male
0.106534,0.449218,0.225896,0.183874,0.122806,male
0.111914,0.58654,0.217346,0.172598,0.115271,male
0.104463,0.347664,0.207973,0.181859,0.113327,male
0.11163,0.601132,0.196123,0.169407,0.128854,male
0.098378,0.431243,0.205743,0.18925,0.127378,male
0.096835,0.418561,0.189103,0.180064,0.11134,male
0.110385,0.626768,0.214846,0.174543,0.131299,male
0.111462,0.402724,0.243385,0.19221,0.125784,male
0.096349,0.385104,0.195412,0.183331,0.116748,male
0.112343,0.613574,0.205819,0.16471,0.12341,male
0.100827,0.348884,0.210511,0.186214,0.114621,male
0.099216,0.474675,0.197002,0.178696,0.136461,male
0.096266,0.620633,0.236007,0.177326,0.113783,male
0.106111,0.359677,0.207778,0.181702,0.132513,male
0.090273,0.370874,0.186667,0.190578,0.11814,male
0.087761,0.411413,0.183358,0.186943,0.129196,male
0.100956,0.528054,0.203028,0.17994,0.125425,male
0.092099,0.358652,0.22724,0.187697,0.120987,male
0.104863,0.433659,0.192706,0.178708,0.116731,male
0.101635,0.396913,0.230192,0.191543,0.127359,male
0.096072,0.43274,0.191512,0.179838,0.119143,male
0.103468,0.481726,0.217723,0.180473,0.118442,male
0.101441,0.502833,0.189237,0.178447,0.128262,male
0.101979,0.358169,0.218105,0.190653,0.104187,male
0.126266,0.238468,0.277342,0.206842,0.141785,male
0.114489,0.459706,0.260919,0.19564,0.137924,male
0.100679,0.313134,0.143457,0.192726,0.133601,male
0.105479,0.416136,0.265137,0.193317,0.143739,male
0.107107,0.230465,0.143534,0.202972,0.137973,male
0.084933,0.342158,0.161467,0.187856,0.139569,male
0.108657,0.271041,0.249179,0.207792,0.141775,male
0.094989,0.241913,0.241508,0.199699,0.126991,male
0.117774,0.290112,0.274959,0.207164,0.127706,male
0.113434,0.260091,0.25512,0.20094,0.116426,male
0.112603,0.277206,0.264919,0.205888,0.122735,male
0.111901,0.330276,0.228239,0.203865,0.136295,male
0.098161,0.400147,0.234138,0.194043,0.140785,male
0.104943,0.401425,0.248838,0.199452,0.137417,male
0.107436,0.415627,0.170187,0.191528,0.134617,male
0.102123,0.25386,0.245,0.201977,0.131586,male
0.114885,0.179824,0.261101,0.208139,0.131917,male
0.106687,0.297445,0.269458,0.199123,0.12786,male
0.112895,0.266543,0.263091,0.204336,0.130041,male
0.110758,0.277778,0.254122,0.209095,0.128423,male
0.103986,0.31527,0.261232,0.203549,0.124409,male
0.106607,0.322783,0.239763,0.205742,0.133266,male
0.106193,0.250315,0.238519,0.208434,0.133431,male
0.118479,0.312941,0.278612,0.201887,0.137702,male
0.102052,0.405374,0.237121,0.193282,0.14046,male
0.102857,0.324612,0.278242,0.196795,0.129766,male
0.09962,0.323876,0.259206,0.197676,0.124853,male
0.111749,0.325975,0.234798,0.200428,0.137182,male
0.116529,0.264156,0.251588,0.204845,0.135821,male
0.089982,0.293221,0.236768,0.194111,0.132473,male
0.096119,0.308211,0.230896,0.199104,0.13084,male
0.105762,0.25743,0.244149,0.207604,0.129154,male
0.117099,0.236644,0.238951,0.207593,0.121469,male
0.095846,0.324342,0.276769,0.203307,0.12062,male
0.108182,0.298339,0.243182,0.205165,0.123841,male
0.09702,0.308858,0.241795,0.206999,0.147241,male
0.09589,0.288317,0.242123,0.199548,0.126176,male
0.113927,0.285756,0.260162,0.207734,0.136536,male
0.088935,0.281713,0.249215,0.20141,0.136503,male
0.106571,0.259785,0.242801,0.199629,0.131037,male
0.093475,0.256005,0.276176,0.204827,0.131665,male
0.113106,0.231141,0.274973,0.206261,0.120476,male
0.090987,0.27041,0.157343,0.191005,0.138551,male
0.07701,0.267699,0.24861,0.19743,0.139093,male
0.091971,0.279351,0.242803,0.203585,0.132507,male
0.089362,0.358848,0.160851,0.18549,0.128936,male
0.111712,0.321228,0.277123,0.197066,0.151059,male
0.095722,0.277162,0.161755,0.192498,0.130911,male
0.108325,0.254528,0.24905,0.20477,0.123878,male
0.114333,0.258112,0.259467,0.200012,0.128059,male
0.122641,0.299409,0.273237,0.202779,0.137599,male
0.078469,0.379223,0.183093,0.191887,0.11859,male
0.107029,0.295208,0.271377,0.199945,0.123511,male
0.113623,0.269879,0.266023,0.207772,0.129251,male
0.11283,0.26003,0.2688,0.210951,0.139463,male
0.101647,0.249271,0.234824,0.203185,0.125659,male
0.116202,0.305821,0.258132,0.199175,0.131737,male
0.118691,0.194831,0.275876,0.213795,0.124717,male
0.109118,0.290699,0.28,0.197606,0.127336,male
0.114074,0.31362,0.23463,0.20524,0.129514,male
0.097391,0.490501,0.166561,0.173241,0.126047,male
0.10674,0.50788,0.165009,0.176594,0.137366,male
0.090643,0.390451,0.176319,0.185961,0.124491,male
0.089315,0.43941,0.183562,0.179085,0.119456,male
0.095385,0.509799,0.164103,0.172894,0.131851,male
0.087352,0.453556,0.197369,0.17998,0.112781,male
0.08259,0.495152,0.181799,0.175803,0.131686,male
0.078294,0.47992,0.171627,0.179467,0.126011,male
0.076194,0.437308,0.21596,0.180517,0.12188,male
0.083796,0.445016,0.189051,0.187813,0.115525,male
0.09123,0.485663,0.171557,0.177654,0.133119,male
0.08788,0.434457,0.183706,0.177191,0.113289,male
0.088448,0.442032,0.167798,0.181508,0.122969,male
0.083575,0.434536,0.161956,0.182851,0.133268,male
0.080742,0.451028,0.266779,0.191088,0.134565,male
0.08669,0.417317,0.1679,0.189113,0.114192,male
0.095429,0.463691,0.194857,0.173845,0.103198,male
0.077619,0.468708,0.18619,0.177226,0.110995,male
0.084528,0.401957,0.176453,0.182668,0.114208,male
0.074841,0.476384,0.187888,0.18094,0.116802,male
0.08878,0.459924,0.172553,0.186409,0.125811,male
0.096536,0.488918,0.191242,0.175486,0.123097,male
0.1,0.521835,0.172,0.178994,0.130525,male
0.093641,0.496539,0.17575,0.178748,0.11412,male
0.077878,0.502058,0.185466,0.181504,0.109428,male
0.095776,0.46994,0.165383,0.179933,0.114184,male
0.091216,0.447723,0.177439,0.17949,0.121193,male
0.086184,0.447815,0.172368,0.181635,0.116921,male
0.091577,0.495579,0.178292,0.179278,0.125539,male
0.106689,0.443323,0.173311,0.1829,0.127435,male
0.098307,0.451184,0.170721,0.180575,0.119902,male
0.082477,0.481774,0.170453,0.177802,0.103441,male
0.078963,0.403743,0.177893,0.183188,0.115816,male
0.090873,0.476508,0.195124,0.17632,0.124122,male
0.095842,0.500625,0.191287,0.171843,0.125645,male
0.087901,0.441679,0.193086,0.180292,0.112287,male
0.090588,0.433632,0.168097,0.175394,0.116505,male
0.099124,0.448994,0.159927,0.178306,0.112051,male
0.094424,0.460198,0.179967,0.178261,0.128866,male
0.095853,0.431603,0.168344,0.179108,0.122968,male
0.098689,0.56802,0.21,0.179178,0.134829,male
0.063453,0.407781,0.176763,0.178987,0.127967,male
0.081358,0.491603,0.173811,0.177029,0.124015,male
0.113566,0.397006,0.18993,0.184717,0.109126,male
0.105,0.496349,0.167778,0.176643,0.108006,male
0.080513,0.409303,0.167692,0.179983,0.09772,male
0.092821,0.450288,0.177436,0.184125,0.128601,male
0.105703,0.382137,0.182169,0.18364,0.107362,male
0.097186,0.357794,0.164953,0.182041,0.101712,male
0.10513,0.413761,0.168625,0.180012,0.13024,male
0.084094,0.42628,0.170067,0.1895,0.118027,male
0.101079,0.423772,0.097593,0.179274,0.104121,male
0.119487,0.4111,0.174359,0.178277,0.119124,male
0.088769,0.460453,0.169983,0.17799,0.101706,male
0.113771,0.416977,0.256837,0.185982,0.125242,male
0.090759,0.419386,0.171862,0.182457,0.113367,male
0.082127,0.39231,0.173859,0.178242,0.106731,male
0.101684,0.452295,0.170456,0.178319,0.108441,male
0.092603,0.344087,0.196164,0.180948,0.119247,male
0.104,0.46941,0.258667,0.181409,0.115336,male
0.112974,0.728459,0.108103,0.140026,0.111842,male
0.120572,0.694494,0.108251,0.151008,0.109588,male
0.147503,0.778156,0.100484,0.124013,0.108312,male
0.08092,0.221827,0.264686,0.211044,0.110204,male
0.061168,0.302727,0.205684,0.212146,0.117417,male
0.093552,0.522444,0.266617,0.201484,0.115121,male
0.078359,0.492887,0.205901,0.200262,0.121578,male
0.068046,0.506981,0.266276,0.21256,0.108129,male
0.086007,0.479558,0.152958,0.197224,0.120219,male
0.096723,0.527009,0.255116,0.203375,0.112812,male
0.08005,0.387574,0.270255,0.220206,0.143267,male
0.088191,0.585019,0.269376,0.202826,0.110123,male
0.089719,0.643015,0.268898,0.194074,0.111646,male
0.105718,0.500398,0.108182,0.152945,0.105274,male
0.102204,0.530733,0.097729,0.155801,0.090544,male
0.105457,0.504293,0.097974,0.154571,0.095153,male
0.098776,0.499229,0.098937,0.143848,0.099664,male
0.106601,0.451492,0.096536,0.160411,0.094275,male
0.10613,0.511098,0.103314,0.158762,0.090384,male
0.113911,0.524905,0.090664,0.162269,0.107772,male
0.120584,0.677043,0.094696,0.144257,0.11805,male
0.118029,0.607214,0.213747,0.149386,0.118986,male
0.14245,0.754309,0.005391,0.148226,0.12751,male
0.125301,0.728387,0.006694,0.137712,0.121963,male
0.121919,0.659294,0.098193,0.152058,0.114909,male
0.137462,0.688573,0.210098,0.140651,0.118052,male
0.17271,0.757766,0.013392,0.13901,0.12416,male
0.125567,0.605061,0.207179,0.149025,0.113728,male
0.123598,0.726932,0.098605,0.161514,0.113916,male
0.113946,0.775888,0.210785,0.153031,0.101674,male
0.112582,0.670602,0.099237,0.165355,0.10213,male
0.146521,0.665957,0,0.101825,0.102024,male
0.116639,0.531648,0,0.146399,0.12113,male
0.150756,0.585654,0,0.105003,0.127333,male
0.151406,0.653185,0,0.11717,0.111191,male
0.112644,0.476887,0,0.143704,0.112336,male
0.112859,0.498559,0,0.140368,0.115006,male
0.165625,0.621858,0,0.117019,0.119256,male
0.120054,0.596864,0,0.138469,0.102114,male
0.115793,0.494952,0,0.145218,0.105504,male
0.12213,0.581466,0,0.13549,0.094948,male
0.145367,0.613511,0,0.121231,0.105169,male
0.158496,0.620938,0,0.111334,0.094481,male
0.107059,0.657765,0,0.141566,0.12004,male
0.134116,0.639514,0,0.141498,0.123835,male
0.140467,0.583329,0,0.152013,0.114209,male
0.123451,0.575437,0,0.156963,0.121279,male
0.122239,0.587613,0,0.150494,0.131708,male
0.120638,0.471211,0,0.168879,0.111916,male
0.140942,0.653992,0,0.142579,0.092487,male
0.119865,0.544227,0,0.16468,0.123073,male
0.163179,0.694301,0,0.112687,0.116837,male
0.126511,0.558977,0,0.156615,0.134451,male
0.159033,0.700827,0,0.11578,0.092156,male
0.111204,0.463191,0,0.155083,0.109726,male
0.12533,0.525125,0,0.144099,0.116061,male
0.162342,0.59945,0,0.122626,0.102513,male
0.147374,0.672605,0,0.121727,0.109024,male
0.132083,0.673162,0,0.133555,0.097155,male
0.121187,0.519118,0,0.134741,0.099902,male
0.125873,0.547927,0,0.149422,0.112286,male
0.11324,0.462075,0,0.13539,0.1016,male
0.112551,0.41314,0.110486,0.16712,0.111679,male
0.109022,0.480474,0.119685,0.160043,0.112151,male
0.109459,0.390069,0.11207,0.157928,0.108966,male
0.107407,0.391954,0.104404,0.157764,0.110848,male
0.105544,0.446014,0.109558,0.16287,0.109261,male
0.103074,0.46971,0.10945,0.155476,0.109973,male
0.104691,0.412189,0.112459,0.159723,0.104968,male
0.101191,0.456694,0.116344,0.161953,0.109296,male
0.10654,0.410961,0.109536,0.157541,0.102549,male
0.10801,0.397087,0.10973,0.159542,0.104884,male
0.109118,0.435771,0.110833,0.161737,0.117607,male
0.107692,0.380587,0.117385,0.160392,0.107572,male
0.108936,0.478879,0.112,0.162316,0.112267,male
0.112402,0.43281,0.115326,0.170231,0.119264,male
0.106708,0.41362,0.129191,0.16529,0.12005,male
0.110112,0.408569,0.121473,0.165113,0.114636,male
0.112812,0.441587,0.115896,0.15768,0.116793,male
0.107297,0.38298,0.107113,0.15882,0.110097,male
0.106382,0.39067,0.10884,0.155635,0.118877,male
0.109899,0.443104,0.113234,0.16083,0.115595,male
0.109407,0.394846,0.108198,0.160069,0.102244,male
0.109071,0.397064,0.112172,0.160139,0.113818,male
0.11242,0.395942,0.116798,0.162168,0.119749,male
0.108813,0.431326,0.113439,0.157811,0.123802,male
0.113143,0.425609,0.115265,0.162938,0.110186,male
